Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Gruszczyński Kacper,5666163,15,Polska,Man,1270,Zonder specialiteit,20,1,15,176,69,[],False,16,10,0,3,1,8,1,0,0
Tienkamp,Gruznov Andres,4858875,37,Eesti,Man,17830,Meerkampers,20,18,15,177,81,"[('Vijfkamp Mannen - Verspringen', '5.12 m', '800', 10), ('Vijfkamp Mannen - Speerwerpen', '32.27 m', '518', 10), ('Vijfkamp Mannen - 200 meter', '25.69 s', '790', 10), ('Vijfkamp Mannen - Discuswerpen', '24.64 m', '415', 10), ('Vijfkamp Mannen - 1500 meter', '4:42.49', '655', 10), ('Tienkamp - 100 meter', '12.27 s', '881', 10), ('Tienkamp - Verspringen', '5.17 m', '808', 10), ('Tienkamp - Kogelstoten', '5.99 m', '339', 10), ('Tienkamp - Hoogspringen', '1.06 m', '630', 10), ('Tienkamp - 400 meter', '55.48 s', '903', 10), ('Tienkamp - 110 meter horden', '18.67 s', '867', 10), ('Tienkamp - Discuswerpen', '25.50 m', '430', 10), ('Tienkamp - Polsstokhoogspringen', '3.11 m', '656', 10), ('Tienkamp - Speerwerpen', '32.83 m', '527', 10), ('Tienkamp - 1500 meter', '4:36.54', '715', 10), ('Vijfkamp Mannen', '3178 p', '636', 10), ('Tienkamp', '6756 p', '676', 10)]",False,17,3,0,15,10,5,0,7,6
Onbekend,Grzegorczyk Emilia,5557423,21,Polska,Vrouw,1690,Springers,20,2,17,178,68,"[('Hoogspringen', '0.93 m', '225', 10), ('Polsstokhoogspringen', '2.21 m', '261', 10), ('Verspringen', '3.38 m', '322', 10), ('Hinkstapspringen', '6.52 m', '294', 10)]",False,10,3,1,6,7,9,3,6,10
Onbekend,Grzeszczyk Michalina,5666099,17,Polska,Vrouw,990,Springers,13,1,15,164,63,"[('Hoogspringen', '0.46 m', '0', 10), ('Polsstokhoogspringen', '1.26 m', '0', 10), ('Verspringen', '1.78 m', '0', 10), ('Hinkstapspringen', '3.53 m', '0', 10)]",False,20,2,2,2,7,3,2,5,3
Onbekend,Guajardo Xiomara,5665254,16,España,Vrouw,60,Zonder specialiteit,17,1,14,157,50,[],False,8,2,2,1,4,1,2,0,0
Onbekend,Gualandi Giuliana,5627612,16,Italia,Vrouw,190,Meerkampers,15,1,11,174,73,"[('Vijfkamp Vrouwen - 100 meter horden', '21.91 s', '520', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.48 m', '314', 10), ('Vijfkamp Vrouwen - Kogelstoten', '2.88 m', '169', 10), ('Vijfkamp Vrouwen - Verspringen', '1.88 m', '361', 10), ('Vijfkamp Vrouwen - 800 meter', '2:49.66', '488', 10), ('Zevenkamp - 100 meter horden', '21.92 s', '519', 10), ('Zevenkamp - Hoogspringen', '0.49 m', '320', 10), ('Zevenkamp - Kogelstoten', '2.87 m', '168', 10), ('Zevenkamp - 200 meter', '31.41 s', '314', 10), ('Zevenkamp - Verspringen', '1.86 m', '357', 10), ('Zevenkamp - Speerwerpen', '11.50 m', '242', 10), ('Zevenkamp - 800 meter', '2:49.95', '483', 10), ('Vijfkamp Vrouwen', '1852 p', '370', 10), ('Zevenkamp', '2403 p', '343', 10)]",False,12,3,5,2,3,6,3,5,5
Onbekend,Guarda Adão,5659561,17,Portugal,Man,1210,Middenafstandslopers,10,1,15,173,75,"[('800 meter', '2:21.19', '741', 10), ('1.500 meter', '4:43.59', '707', 10), ('3.000 meter steeplechase', '14:07.57', '708', 10)]",False,9,0,6,10,2,3,3,8,8
Onbekend,Guarda Fernanda,5589761,18,Italia,Vrouw,1020,Meerkampers,20,1,19,172,75,"[('Vijfkamp Vrouwen - 100 meter horden', '21.11 s', '629', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.61 m', '399', 10), ('Vijfkamp Vrouwen - Kogelstoten', '4.48 m', '263', 10), ('Vijfkamp Vrouwen - Verspringen', '2.53 m', '486', 10), ('Vijfkamp Vrouwen - 800 meter', '2:45.11', '569', 10), ('Zevenkamp - 100 meter horden', '20.99 s', '645', 10), ('Zevenkamp - Hoogspringen', '0.61 m', '399', 10), ('Zevenkamp - Kogelstoten', '4.51 m', '265', 10), ('Zevenkamp - 200 meter', '29.63 s', '494', 10), ('Zevenkamp - Verspringen', '2.44 m', '469', 10), ('Zevenkamp - Speerwerpen', '17.69 m', '373', 10), ('Zevenkamp - 800 meter', '2:45.29', '565', 10), ('Vijfkamp Vrouwen', '2346 p', '469', 10), ('Zevenkamp', '3210 p', '459', 10)]",False,19,3,2,6,5,3,2,4,6
Onbekend,Guardado Julia,5665598,16,El Salvador,Vrouw,990,Zonder specialiteit,17,1,14,174,65,[],False,20,1,1,1,2,4,3,0,0
Onbekend,Guardiola José Antonio,5659987,16,España,Man,450,Springers,12,1,15,164,66,"[('Hoogspringen', '0.61 m', '0', 10), ('Polsstokhoogspringen', '1.73 m', '0', 10), ('Verspringen', '2.55 m', '0', 10), ('Hinkstapspringen', '4.68 m', '0', 10)]",False,13,2,3,2,1,7,2,7,6
Onbekend,Guberina Valida,5666260,17,Bosna i Hercegovina,Vrouw,630,Zonder specialiteit,13,1,15,161,54,[],False,15,3,3,3,2,9,2,0,0
5.000 meter,Guerin Oscar,5201469,29,France,Man,38700,Langeafstandslopers,19,9,19,168,69,"[('5.000 meter', '14:31.12', '1034', 10), ('10.000 meter', '34:08.22', '991', 10), ('Marathon', '2h:17:14.89', '1069', 10)]",False,17,0,20,10,1,0,0,15,8
Marathon,Guerreiro Irina,4871743,36,Portugal,Vrouw,27330,Langeafstandslopers,20,15,18,169,45,"[('5.000 meter', '17:43.84', '946', 10), ('10.000 meter', '38:36.96', '943', 10), ('Marathon', '2h:39:19.23', '1018', 10)]",False,18,0,19,13,0,0,0,11,5
Onbekend,Guerrero Roberto,5666181,22,México,Man,590,Zonder specialiteit,15,1,15,180,73,[],False,18,2,3,1,1,2,1,0,0
Onbekend,Guery Anaïs,5563371,17,France,Vrouw,3220,Werpers,19,1,16,169,77,"[('Kogelstoten', '3.19 m', '0', 10), ('Discuswerpen', '15.81 m', '0', 10), ('Kogelslingeren', '13.76 m', '0', 10), ('Speerwerpen', '16.20 m', '0', 10)]",False,10,1,4,7,6,13,2,6,8
100 meter,Guex Erika,4964705,34,Switzerland,Vrouw,6160,Sprinters,17,10,17,165,62,"[('100 meter', '13.71 s', '850', 10), ('200 meter', '27.72 s', '782', 10), ('400 meter', '1:03.15', '836', 10), ('100 meter horden', '20.17 s', '784', 10), ('400 meter horden', '1:14.20', '836', 10)]",False,14,7,4,10,4,1,0,13,10
Onbekend,Guidetti Fausto,5543314,17,Italia,Man,1210,Sprinters,20,2,15,179,92,"[('100 meter', '13.43 s', '694', 10), ('200 meter', '27.11 s', '707', 10), ('400 meter', '59.69 s', '773', 10), ('110 meter horden', '20.45 s', '717', 10), ('400 meter horden', '1:10.13', '765', 10)]",False,6,4,2,10,3,1,3,6,8
Onbekend,Guidicelli Ciliane,5661663,17,Brasil,Vrouw,1230,Snelwandelaars,19,1,14,158,55,"[('10 km snelwandelen', '1h:08:07.35', '620', 10), ('20 km snelwandelen', '2h:16:22.43', '610', 10), ('50 km snelwandelen', '5h:36:30.05', '566', 10)]",False,12,0,11,4,1,0,7,6,5
Verspringen,Guido Ivan,5184534,34,Italia,Man,6150,Springers,19,8,15,189,85,"[('Hoogspringen', '1.20 m', '369', 10), ('Polsstokhoogspringen', '3.13 m', '327', 10), ('Verspringen', '4.23 m', '337', 10), ('Hinkstapspringen', '8.42 m', '309', 10)]",False,19,0,0,0,7,9,0,12,11
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,"[('100 meter', '14.30 s', '527', 10), ('200 meter', '28.52 s', '574', 10), ('400 meter', '1:03.26', '624', 10), ('110 meter horden', '21.54 s', '581', 10), ('400 meter horden', '1:13.40', '648', 10)]",False,20,3,3,4,3,3,1,5,7
Onbekend,Guignard Adrienne,5665819,17,France,Vrouw,490,Zonder specialiteit,18,1,14,166,62,[],False,13,1,7,6,0,7,2,0,0
Onbekend,Guil Aurora,5541935,17,España,Vrouw,770,Zonder specialiteit,20,3,16,171,78,[],False,10,2,1,2,2,10,3,0,0
Onbekend,Guillot François,5603214,18,France,Man,1410,Werpers,19,1,18,171,77,"[('Kogelstoten', '6.48 m', '0', 10), ('Discuswerpen', '25.69 m', '18', 10), ('Kogelslingeren', '24.69 m', '0', 10), ('Speerwerpen', '29.21 m', '67', 10)]",False,9,2,3,1,1,1,11,7,8
3.000 meter steeplechase,Gulbis Egils,5004991,36,Latvija,Man,3770,Middenafstandslopers,17,13,14,169,60,"[('800 meter', '2:21.20', '741', 10), ('1.500 meter', '4:37.51', '762', 10), ('3.000 meter steeplechase', '13:47.35', '769', 10)]",False,17,0,7,7,0,0,0,9,10
Onbekend,Gundersen Line,5664822,17,Danmark,Vrouw,230,Zonder specialiteit,15,1,15,163,59,[],False,7,7,1,6,3,1,0,0,0
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,"[('100 meter', '12.71 s', '832', 10), ('200 meter', '25.03 s', '903', 10), ('400 meter', '56.83 s', '893', 10), ('110 meter horden', '19.61 s', '822', 10), ('400 meter horden', '1:06.84', '883', 10)]",False,8,10,2,12,4,0,3,10,9
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,"[('Vijfkamp Mannen - Verspringen', '4.18 m', '653', 10), ('Vijfkamp Mannen - Speerwerpen', '29.74 m', '478', 10), ('Vijfkamp Mannen - 200 meter', '27.39 s', '610', 10), ('Vijfkamp Mannen - Discuswerpen', '25.84 m', '435', 10), ('Vijfkamp Mannen - 1500 meter', '4:52.00', '559', 10), ('Tienkamp - 100 meter', '13.49 s', '620', 10), ('Tienkamp - Verspringen', '4.13 m', '645', 10), ('Tienkamp - Kogelstoten', '7.23 m', '409', 10), ('Tienkamp - Hoogspringen', '0.99 m', '589', 10), ('Tienkamp - 400 meter', '1:00.93', '648', 10), ('Tienkamp - 110 meter horden', '20.44 s', '617', 10), ('Tienkamp - Discuswerpen', '26.28 m', '443', 10), ('Tienkamp - Polsstokhoogspringen', '2.46 m', '518', 10), ('Tienkamp - Speerwerpen', '30.75 m', '494', 10), ('Tienkamp - 1500 meter', '4:56.57', '513', 10), ('Vijfkamp Mannen', '2735 p', '547', 10), ('Tienkamp', '5496 p', '550', 10)]",False,7,6,2,8,1,10,4,5,8
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2510,Springers,20,2,14,163,65,"[('Hoogspringen', '0.86 m', '102', 10), ('Polsstokhoogspringen', '2.39 m', '112', 10), ('Verspringen', '4.02 m', '292', 10), ('Hinkstapspringen', '6.68 m', '126', 10)]",False,20,2,2,10,4,10,1,8,5
Onbekend,Gurpegui Koldo,5536464,17,España,Man,610,Werpers,20,2,16,185,94,"[('Kogelstoten', '6.28 m', '0', 10), ('Discuswerpen', '23.30 m', '0', 10), ('Kogelslingeren', '23.95 m', '0', 10), ('Speerwerpen', '29.67 m', '77', 10)]",False,9,1,3,5,2,4,9,6,7
Onbekend,Guseva Anfisa,5594687,17,Belarus,Vrouw,2050,Langeafstandslopers,17,1,15,174,75,"[('5.000 meter', '20:24.91', '594', 10), ('10.000 meter', '43:48.98', '629', 10), ('Marathon', '3h:05:38.99', '647', 10)]",False,7,2,12,3,1,5,3,6,7
800 meter,Gussago Isabella,4923865,34,Italia,Vrouw,39780,Middenafstandslopers,20,13,13,176,69,"[('800 meter', '2:14.91', '1051', 10), ('1.500 meter', '4:31.63', '1033', 10), ('3.000 meter steeplechase', '15:01.31', '995', 10)]",False,20,0,19,19,0,0,0,9,9
Onbekend,Gustavsen Mie,5666702,23,Danmark,Vrouw,320,Zonder specialiteit,14,1,15,176,73,[],False,16,3,2,1,2,3,3,0,0
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,"[('Vijfkamp Mannen - Verspringen', '2.72 m', '425', 10), ('Vijfkamp Mannen - Speerwerpen', '31.68 m', '509', 10), ('Vijfkamp Mannen - 200 meter', '27.61 s', '587', 10), ('Vijfkamp Mannen - Discuswerpen', '28.72 m', '484', 10), ('Vijfkamp Mannen - 1500 meter', '4:58.72', '492', 10), ('Tienkamp - 100 meter', '13.81 s', '552', 10), ('Tienkamp - Verspringen', '2.75 m', '430', 10), ('Tienkamp - Kogelstoten', '7.89 m', '446', 10), ('Tienkamp - Hoogspringen', '0.52 m', '309', 10), ('Tienkamp - 400 meter', '1:00.83', '652', 10), ('Tienkamp - 110 meter horden', '21.01 s', '537', 10), ('Tienkamp - Discuswerpen', '29.64 m', '500', 10), ('Tienkamp - Polsstokhoogspringen', '1.62 m', '341', 10), ('Tienkamp - Speerwerpen', '32.21 m', '517', 10), ('Tienkamp - 1500 meter', '4:57.52', '504', 10), ('Vijfkamp Mannen', '2497 p', '499', 10), ('Tienkamp', '4788 p', '479', 10)]",False,19,7,1,6,2,1,8,6,7
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,19,1,14,173,76,"[('5.000 meter', '17:27.70', '581', 10), ('10.000 meter', '40:41.31', '554', 10), ('Marathon', '2h:46:22.77', '602', 10)]",False,8,3,8,7,2,3,3,9,7
Onbekend,Gutiérrez Vicente,5664934,17,Perú,Man,520,Zonder specialiteit,13,1,15,184,80,[],False,7,1,2,3,1,2,9,0,0
5.000 meter,Guy Andrea,5508824,29,United States,Vrouw,2160,Langeafstandslopers,20,4,16,175,78,"[('5.000 meter', '19:54.47', '661', 10), ('10.000 meter', '44:18.64', '600', 10), ('Marathon', '3h:06:07.79', '640', 10)]",False,17,1,9,8,4,2,1,4,10
Onbekend,Guy Julian,5565925,17,Switzerland,Man,1610,Middenafstandslopers,20,3,15,191,100,"[('800 meter', '2:23.88', '693', 10), ('1.500 meter', '4:43.72', '706', 10), ('3.000 meter steeplechase', '14:08.66', '705', 10)]",False,14,0,9,10,2,2,0,5,6
Onbekend,Guzmán Enriqueta,5597669,17,España,Vrouw,460,Werpers,20,2,14,177,77,"[('Kogelstoten', '5.86 m', '0', 10), ('Discuswerpen', '23.26 m', '0', 10), ('Kogelslingeren', '20.98 m', '0', 10), ('Speerwerpen', '22.04 m', '61', 10)]",False,8,3,0,7,4,2,7,7,6
Onbekend,Gwóźdź Teresa,5521281,19,Polska,Vrouw,710,Middenafstandslopers,20,1,14,170,66,"[('800 meter', '2:45.92', '541', 10), ('1.500 meter', '5:23.86', '603', 10), ('3.000 meter steeplechase', '17:29.69', '620', 10)]",False,16,3,9,4,3,1,1,4,5
Onbekend,Gyurscek Yolanda,5664286,16,Uruguay,Vrouw,570,Zonder specialiteit,17,1,15,151,48,[],False,12,0,2,1,2,9,1,0,0
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,"[('100 meter', '13.19 s', '740', 10), ('200 meter', '26.37 s', '777', 10), ('400 meter', '57.87 s', '849', 10), ('110 meter horden', '19.51 s', '834', 10), ('400 meter horden', '1:05.44', '933', 10)]",False,15,2,0,13,11,0,0,8,8
Onbekend,Haapasalo Lasse,5664733,17,Suomi,Man,1550,Zonder specialiteit,18,1,15,166,64,[],False,20,8,3,2,8,3,3,0,0
Onbekend,Haboráková Liliána,5666173,21,Slovensko,Vrouw,1370,Zonder specialiteit,16,1,15,173,68,[],False,18,3,10,1,1,3,1,0,0
Onbekend,Haïda Yalda,5666635,17,Al-Maghrib,Vrouw,60,Zonder specialiteit,20,1,15,165,64,[],False,7,3,3,2,1,2,4,0,0
10.000 meter,Hainaut Siebe,4979648,35,België,Man,10020,Langeafstandslopers,19,14,16,169,64,"[('5.000 meter', '15:54.17', '821', 10), ('10.000 meter', '36:00.27', '866', 10), ('Marathon', '2h:29:57.33', '866', 10)]",False,19,6,14,7,0,0,0,10,7
Onbekend,Halamíčková Silvia,5666223,17,Česká republika,Vrouw,1030,Werpers,12,1,15,176,68,"[('Kogelstoten', '6.94 m', '0', 10), ('Discuswerpen', '24.94 m', '9', 10), ('Kogelslingeren', '20.75 m', '0', 10), ('Speerwerpen', '19.64 m', '0', 10)]",False,18,9,0,2,3,1,3,5,4
Onbekend,Haley Elijah,5664279,17,United States,Man,580,Zonder specialiteit,13,1,14,162,65,[],False,11,3,9,2,0,7,4,0,0
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,"[('Vijfkamp Vrouwen - 100 meter horden', '22.42 s', '451', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.23 m', '150', 10), ('Vijfkamp Vrouwen - Kogelstoten', '1.72 m', '101', 10), ('Vijfkamp Vrouwen - Verspringen', '1.13 m', '217', 10), ('Vijfkamp Vrouwen - 800 meter', '2:48.03', '517', 10), ('Zevenkamp - 100 meter horden', '22.48 s', '443', 10), ('Zevenkamp - Hoogspringen', '0.23 m', '150', 10), ('Zevenkamp - Kogelstoten', '1.77 m', '104', 10), ('Zevenkamp - 200 meter', '31.49 s', '306', 10), ('Zevenkamp - Verspringen', '1.11 m', '213', 10), ('Zevenkamp - Speerwerpen', '8.21 m', '173', 10), ('Zevenkamp - 800 meter', '2:48.18', '514', 10), ('Vijfkamp Vrouwen', '1436 p', '287', 10), ('Zevenkamp', '1903 p', '272', 10)]",False,7,2,10,3,4,1,2,7,5
Onbekend,Halla Erwin,5608312,17,Österreich,Man,1150,Springers,17,3,17,190,97,"[('Hoogspringen', '1.07 m', '267', 10), ('Polsstokhoogspringen', '2.72 m', '208', 10), ('Verspringen', '3.77 m', '238', 10), ('Hinkstapspringen', '7.54 m', '216', 10)]",False,6,3,3,3,9,8,2,8,7
Onbekend,Haller Alessio,5666168,20,Switzerland,Man,540,Zonder specialiteit,11,1,15,176,80,[],False,18,1,2,2,1,4,3,0,0
Onbekend,Hallin Malin,5521374,18,Sverige,Vrouw,3030,Springers,20,2,15,169,75,"[('Hoogspringen', '0.94 m', '234', 10), ('Polsstokhoogspringen', '2.22 m', '265', 10), ('Verspringen', '3.09 m', '245', 10), ('Hinkstapspringen', '6.09 m', '236', 10)]",False,10,5,0,2,6,13,3,5,7
Onbekend,Halmen Klaas,5659491,17,Deutschland,Man,1770,Middenafstandslopers,14,1,15,178,79,"[('800 meter', '2:22.15', '724', 10), ('1.500 meter', '4:43.15', '711', 10), ('3.000 meter steeplechase', '13:59.76', '732', 10)]",False,15,1,10,8,3,2,3,9,5
Onbekend,Halvari Robin,5603125,17,Suomi,Man,1360,Springers,20,1,15,169,77,"[('Hoogspringen', '0.86 m', '102', 10), ('Polsstokhoogspringen', '2.38 m', '110', 10), ('Verspringen', '3.53 m', '186', 10), ('Hinkstapspringen', '6.67 m', '125', 10)]",False,19,2,6,4,3,8,2,7,8
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,"[('Vijfkamp Mannen - Verspringen', '2.23 m', '348', 10), ('Vijfkamp Mannen - Speerwerpen', '24.60 m', '395', 10), ('Vijfkamp Mannen - 200 meter', '28.50 s', '493', 10), ('Vijfkamp Mannen - Discuswerpen', '21.09 m', '355', 10), ('Vijfkamp Mannen - 1500 meter', '5:03.09', '448', 10), ('Tienkamp - 100 meter', '14.37 s', '433', 10), ('Tienkamp - Verspringen', '2.16 m', '337', 10), ('Tienkamp - Kogelstoten', '5.27 m', '298', 10), ('Tienkamp - Hoogspringen', '0.51 m', '303', 10), ('Tienkamp - 400 meter', '1:03.20', '541', 10), ('Tienkamp - 110 meter horden', '21.58 s', '456', 10), ('Tienkamp - Discuswerpen', '21.15 m', '356', 10), ('Tienkamp - Polsstokhoogspringen', '1.41 m', '297', 10), ('Tienkamp - Speerwerpen', '23.76 m', '381', 10), ('Tienkamp - 1500 meter', '5:05.87', '420', 10), ('Vijfkamp Mannen', '2039 p', '408', 10), ('Tienkamp', '3822 p', '382', 10)]",False,13,2,1,2,1,1,4,7,8
Verspringen,Hamdani Sharmaine,4834245,37,Indonesia,Vrouw,11080,Springers,15,18,18,173,68,"[('Hoogspringen', '1.05 m', '329', 10), ('Polsstokhoogspringen', '2.48 m', '363', 10), ('Verspringen', '3.94 m', '471', 10), ('Hinkstapspringen', '7.13 m', '375', 10)]",False,14,0,0,8,5,11,0,7,7
Onbekend,Hamdi Enzo,5664777,16,France,Man,200,Zonder specialiteit,13,1,14,171,77,[],False,6,3,3,7,5,2,3,0,0
Onbekend,Hamel Calista,5536411,17,France,Vrouw,110,Springers,20,3,16,175,83,"[('Hoogspringen', '0.45 m', '0', 10), ('Polsstokhoogspringen', '1.13 m', '0', 10), ('Verspringen', '1.66 m', '0', 10), ('Hinkstapspringen', '3.26 m', '0', 10)]",False,8,2,1,2,4,1,3,5,5
Onbekend,Hamid Arielle,5651166,14,Switzerland,Vrouw,390,Springers,17,1,14,167,61,"[('Hoogspringen', '0.57 m', '0', 10), ('Polsstokhoogspringen', '1.40 m', '0', 10), ('Verspringen', '2.07 m', '0', 10), ('Hinkstapspringen', '4.08 m', '0', 10)]",False,6,2,1,1,2,8,1,6,6
Onbekend,Hammer Gudrun,5666004,15,Norge,Vrouw,630,Zonder specialiteit,13,1,15,169,59,[],False,11,7,1,9,1,2,1,0,0
Onbekend,Hampel Finja,5665167,14,Deutschland,Vrouw,570,Zonder specialiteit,17,1,15,163,53,[],False,8,9,2,1,2,2,4,0,0
50 km snelwandelen,Hampel Rieke,5393959,24,Deutschland,Vrouw,20410,Snelwandelaars,20,4,20,170,68,"[('10 km snelwandelen', '59:46.50', '945', 10), ('20 km snelwandelen', '2h:00:50.98', '913', 10), ('50 km snelwandelen', '4h:53:29.66', '912', 10)]",False,16,2,19,6,9,1,0,10,6
Onbekend,Hancort Julien,5624985,16,België,Man,1270,Werpers,17,1,16,190,92,"[('Kogelstoten', '7.21 m', '0', 10), ('Discuswerpen', '25.80 m', '20', 10), ('Kogelslingeren', '26.42 m', '3', 10), ('Speerwerpen', '31.91 m', '126', 10)]",False,15,3,3,6,2,0,10,5,6
Onbekend,Hanisch Sydney,5648092,17,Deutschland,Vrouw,1290,Snelwandelaars,17,1,18,169,69,"[('10 km snelwandelen', '1h:08:30.74', '605', 10), ('20 km snelwandelen', '2h:20:01.47', '539', 10), ('50 km snelwandelen', '5h:45:10.17', '497', 10)]",False,19,0,3,2,1,5,3,8,7
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1890,Snelwandelaars,20,2,18,189,100,"[('10 km snelwandelen', '1h:01:49.04', '635', 10), ('20 km snelwandelen', '2h:00:02.05', '649', 10), ('50 km snelwandelen', '5h:05:43.33', '599', 10)]",False,7,3,12,5,3,6,2,6,5
Polsstokhoogspringen,Hansjakob Christina,4973186,33,Switzerland,Vrouw,28110,Springers,20,12,16,165,58,"[('Hoogspringen', '1.54 m', '754', 10), ('Polsstokhoogspringen', '3.73 m', '837', 10), ('Verspringen', '4.87 m', '719', 10), ('Hinkstapspringen', '10.07 m', '768', 10)]",False,20,3,0,0,16,18,0,9,10
Onbekend,Hanssen Ørjan,5665891,17,Norge,Man,40,Zonder specialiteit,16,1,14,186,82,[],False,6,3,2,2,2,2,1,0,0
5.000 meter,Hardie Mhairi,5339243,25,Great Britain,Vrouw,12870,Langeafstandslopers,20,5,14,183,71,"[('5.000 meter', '18:59.57', '781', 10), ('10.000 meter', '41:10.76', '788', 10), ('Marathon', '2h:52:23.81', '834', 10)]",False,20,2,17,4,3,1,2,7,10
Onbekend,Hare Cheyenne,5664218,16,United States,Vrouw,820,Zonder specialiteit,18,1,15,174,67,[],False,15,3,0,2,10,3,4,0,0
Onbekend,Hare Jorge,5664857,15,United States,Man,60,Zonder specialiteit,12,1,15,177,77,[],False,7,0,3,3,3,3,4,0,0
200 meter,Hariyadi Candraningrum,4655244,42,Indonesia,Vrouw,40400,Sprinters,14,20,14,175,72,"[('100 meter', '13.25 s', '931', 10), ('200 meter', '25.14 s', '1014', 10), ('400 meter', '1:00.88', '923', 10), ('100 meter horden', '19.24 s', '899', 10), ('400 meter horden', '1:10.50', '957', 10)]",False,19,12,0,18,0,0,0,8,6
100 meter,Harms Kristian,4742197,39,Deutschland,Man,51010,Sprinters,17,20,14,169,55,"[('100 meter', '11.61 s', '1043', 10), ('200 meter', '24.04 s', '997', 10), ('400 meter', '53.46 s', '1034', 10), ('110 meter horden', '19.08 s', '888', 10), ('400 meter horden', '1:04.05', '982', 10)]",False,17,15,0,20,0,0,0,9,8
Hoogspringen,Harper Bethany,5204939,32,Great Britain,Vrouw,7840,Springers,19,13,17,180,72,"[('Hoogspringen', '1.21 m', '468', 10), ('Polsstokhoogspringen', '2.76 m', '469', 10), ('Verspringen', '4.03 m', '495', 10), ('Hinkstapspringen', '8.17 m', '514', 10)]",False,15,0,0,1,8,11,0,8,13
Onbekend,Harper Christine,5660113,17,United States,Vrouw,590,Springers,13,1,16,175,68,"[('Hoogspringen', '0.63 m', '0', 10), ('Polsstokhoogspringen', '1.69 m', '64', 10), ('Verspringen', '2.39 m', '58', 10), ('Hinkstapspringen', '4.96 m', '85', 10)]",False,8,2,3,3,9,5,3,4,4
Onbekend,Harper Thomas,5664392,15,Australia,Man,1090,Zonder specialiteit,17,1,14,170,71,[],False,6,7,1,2,2,10,1,0,0
Onbekend,Harpur Lucy,5545732,17,Australia,Vrouw,1130,Sprinters,20,2,18,162,72,"[('100 meter', '14.68 s', '679', 10), ('200 meter', '29.28 s', '642', 10), ('400 meter', '1:07.56', '666', 10), ('100 meter horden', '21.25 s', '651', 10), ('400 meter horden', '1:16.92', '747', 10)]",False,12,1,3,10,0,1,3,8,6
Onbekend,Harris Brooke,5665103,21,New Zealand,Man,670,Zonder specialiteit,15,1,14,186,82,[],False,6,10,2,2,0,2,3,0,0
400 meter,Harrison Benjamin,4667445,42,Canada,Man,3580,Sprinters,10,15,14,183,92,"[('100 meter', '14.51 s', '487', 10), ('200 meter', '29.13 s', '516', 10), ('400 meter', '1:02.90', '639', 10), ('110 meter horden', '21.72 s', '559', 10), ('400 meter horden', '1:14.52', '608', 10)]",False,14,3,0,3,0,0,0,2,2
Onbekend,Harrison Breana,5613694,17,Jamaica,Vrouw,1130,Springers,18,1,16,175,74,"[('Hoogspringen', '0.52 m', '0', 10), ('Polsstokhoogspringen', '1.25 m', '0', 10), ('Verspringen', '2.11 m', '0', 10), ('Hinkstapspringen', '3.85 m', '0', 10)]",False,10,9,2,3,1,3,2,4,9
Onbekend,Harsányi Libor,5665723,18,Slovensko,Man,740,Zonder specialiteit,15,1,15,172,69,[],False,16,2,9,3,2,3,3,0,0
Onbekend,Harvey Des,5666149,22,Barbados,Man,1070,Zonder specialiteit,16,1,15,193,88,[],False,20,3,6,3,3,1,3,0,0
Onbekend,Hasenauer Diana,5666110,16,Switzerland,Vrouw,60,Zonder specialiteit,16,1,15,165,56,[],False,8,3,1,2,2,1,2,0,0
Onbekend,Hasenknopf Lenhard,5666252,22,Österreich,Man,460,Zonder specialiteit,17,1,15,174,73,[],False,7,9,3,2,1,3,3,0,0
10 km snelwandelen,Hatuel Doron,5073192,32,Yisra'el,Man,21420,Snelwandelaars,20,12,17,168,49,"[('10 km snelwandelen', '52:31.67', '1031', 10), ('20 km snelwandelen', '1h:45:46.43', '960', 10), ('50 km snelwandelen', '4h:24:03.52', '962', 10)]",False,20,0,17,0,11,0,1,14,12
