Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Rego Gabriela,5621380,17,Portugal,Vrouw,200,Sprinters,19,1,16,166,67,"[('100 meter', '15.33 s', '564', 10), ('200 meter', '30.35 s', '546', 10), ('400 meter', '1:09.46', '593', 10), ('100 meter horden', '21.58 s', '610', 10), ('400 meter horden', '1:19.27', '670', 10)]",True,6,3,3,5,1,1,2,6,5
Onbekend,Guarda Adão,5659561,17,Portugal,Man,1210,Middenafstandslopers,10,1,15,173,75,"[('800 meter', '2:21.19', '741', 10), ('1.500 meter', '4:43.59', '707', 10), ('3.000 meter steeplechase', '14:07.57', '708', 10)]",True,9,0,6,10,2,3,3,8,8
Onbekend,Serpa Arsénio,5560213,17,Portugal,Man,2200,Middenafstandslopers,20,2,18,196,108,"[('800 meter', '2:31.15', '563', 10), ('1.500 meter', '5:02.40', '537', 10), ('3.000 meter steeplechase', '14:59.79', '550', 10)]",True,17,1,2,2,3,8,9,9,9
Onbekend,Lopes Maribel,5613884,17,Portugal,Vrouw,500,Middenafstandslopers,20,2,18,166,70,"[('800 meter', '2:44.52', '564', 10), ('1.500 meter', '5:27.21', '576', 10), ('3.000 meter steeplechase', '17:19.43', '646', 10)]",True,6,2,6,3,2,3,1,8,5
Onbekend,Aguilar Jackson,5662450,17,United States,Man,1500,Sprinters,18,1,14,175,77,"[('100 meter', '13.65 s', '652', 10), ('200 meter', '27.10 s', '708', 10), ('400 meter', '1:00.23', '751', 10), ('110 meter horden', '20.64 s', '693', 10), ('400 meter horden', '1:10.87', '739', 10)]",False,19,9,1,9,2,2,0,5,5
Onbekend,Ramires Lígia,5664869,17,Portugal,Vrouw,940,Langeafstandslopers,16,1,15,170,64,"[('5.000 meter', '20:41.38', '558', 10), ('10.000 meter', '45:35.77', '522', 10), ('Marathon', '3h:09:30.18', '592', 10)]",True,15,2,10,3,1,0,2,5,6
Onbekend,Nullotti Tiziano,5537807,17,Italia,Man,1070,Snelwandelaars,20,3,18,187,97,"[('10 km snelwandelen', '1h:01:52.67', '633', 10), ('20 km snelwandelen', '2h:00:37.93', '636', 10), ('50 km snelwandelen', '5h:08:36.99', '573', 10)]",True,11,2,10,3,1,1,2,7,7
Onbekend,Pallasch Jonna,5582011,17,Deutschland,Vrouw,2810,Sprinters,20,2,16,177,79,"[('100 meter', '14.27 s', '751', 10), ('200 meter', '28.33 s', '728', 10), ('400 meter', '1:05.04', '763', 10), ('100 meter horden', '20.53 s', '740', 10), ('400 meter horden', '1:15.63', '789', 10)]",True,14,11,6,12,1,2,2,5,5
Onbekend,Petržálek Alexandr,5598843,17,Česká republika,Man,830,Snelwandelaars,20,2,18,186,87,"[('10 km snelwandelen', '1h:03:16.60', '573', 10), ('20 km snelwandelen', '2h:03:15.79', '579', 10), ('50 km snelwandelen', '5h:16:26.36', '505', 10)]",True,16,2,6,3,2,7,1,4,8
Onbekend,Kass Vaiki,5600785,17,Eesti,Vrouw,1250,Snelwandelaars,20,2,16,178,78,"[('10 km snelwandelen', '1h:07:29.33', '645', 10), ('20 km snelwandelen', '2h:15:26.92', '628', 10), ('50 km snelwandelen', '5h:36:02.31', '570', 10)]",True,17,0,9,0,3,6,3,4,8
Onbekend,Roldão Juliana,5617991,17,Portugal,Vrouw,1370,Snelwandelaars,20,1,17,166,70,"[('10 km snelwandelen', '1h:06:30.30', '683', 10), ('20 km snelwandelen', '2h:13:58.70', '657', 10), ('50 km snelwandelen', '5h:34:04.27', '586', 10)]",True,12,3,10,2,1,1,1,8,5
Onbekend,van de Wal Mohamed,5564946,17,Nederland,Man,1310,Springers,20,2,17,194,102,"[('Hoogspringen', '0.90 m', '133', 10), ('Polsstokhoogspringen', '2.19 m', '55', 10), ('Verspringen', '3.13 m', '99', 10), ('Hinkstapspringen', '5.82 m', '35', 10)]",True,12,1,2,4,2,10,1,7,5
Onbekend,Helder Sílvia,5597282,17,Portugal,Vrouw,790,Springers,20,1,19,162,62,"[('Hoogspringen', '0.73 m', '52', 10), ('Polsstokhoogspringen', '1.74 m', '83', 10), ('Verspringen', '2.64 m', '125', 10), ('Hinkstapspringen', '4.90 m', '77', 10)]",True,6,0,2,3,4,9,3,8,5
Onbekend,Lechkova Tsvetanka,5599106,17,Bulgaria,Vrouw,1860,Springers,20,2,17,175,77,"[('Hoogspringen', '0.84 m', '147', 10), ('Polsstokhoogspringen', '1.92 m', '151', 10), ('Verspringen', '2.88 m', '189', 10), ('Hinkstapspringen', '5.59 m', '169', 10)]",True,18,2,1,2,3,10,3,8,7
Onbekend,van der Bilt Yvon,5581796,17,Nederland,Vrouw,1720,Springers,20,2,18,168,72,"[('Hoogspringen', '0.69 m', '17', 10), ('Polsstokhoogspringen', '1.73 m', '79', 10), ('Verspringen', '2.57 m', '106', 10), ('Hinkstapspringen', '4.86 m', '72', 10)]",True,20,9,3,2,2,7,2,6,7
Onbekend,Bruin Alexander,5570680,17,Nederland,Man,920,Werpers,20,2,16,174,81,"[('Kogelstoten', '8.38 m', '58', 9), ('Discuswerpen', '29.64 m', '109', 9), ('Kogelslingeren', '28.31 m', '44', 9), ('Speerwerpen', '29.30 m', '68', 9)]",True,9,10,1,2,4,1,2,5,6
Onbekend,Leão Guilherme,5551417,17,Portugal,Man,610,Werpers,20,2,19,184,97,"[('Kogelstoten', '7.12 m', '0', 9), ('Discuswerpen', '24.10 m', '0', 9), ('Kogelslingeren', '23.64 m', '0', 9), ('Speerwerpen', '26.75 m', '12', 9)]",True,15,7,4,3,2,2,1,5,7
100 meter horden,Woodburn Lola,5080343,30,Great Britain,Vrouw,13500,Sprinters,20,13,17,168,68,"[('100 meter', '13.18 s', '944', 10), ('200 meter', '26.36 s', '904', 10), ('400 meter', '1:01.67', '893', 10), ('100 meter horden', '18.68 s', '967', 10), ('400 meter horden', '1:10.61', '954', 10)]",True,16,5,0,14,7,2,1,12,13
Onbekend,Amado Ana Cristina,5554053,17,Portugal,Vrouw,5070,Werpers,20,2,16,173,82,"[('Kogelstoten', '10.09 m', '229', 9), ('Discuswerpen', '34.77 m', '241', 9), ('Kogelslingeren', '28.89 m', '159', 9), ('Speerwerpen', '27.01 m', '205', 9)]",True,14,14,2,3,3,3,2,8,7
Onbekend,Araújo Lúcia,5549031,17,Portugal,Vrouw,610,Werpers,20,2,20,178,82,"[('Kogelstoten', '7.97 m', '59', 9), ('Discuswerpen', '28.79 m', '100', 9), ('Kogelslingeren', '25.12 m', '63', 9), ('Speerwerpen', '23.44 m', '101', 9)]",True,13,8,1,3,2,1,3,6,6
Onbekend,Soeiro Ana Filipa,5643233,17,Portugal,Vrouw,970,Werpers,16,1,18,174,71,"[('Kogelstoten', '7.72 m', '39', 9), ('Discuswerpen', '28.13 m', '84', 9), ('Kogelslingeren', '25.19 m', '65', 9), ('Speerwerpen', '23.68 m', '108', 9)]",True,17,7,1,3,3,2,6,8,5
800 meter,L'Orsa Patrik,5195267,30,Deutschland,Man,9290,Middenafstandslopers,20,7,15,178,69,"[('800 meter', '2:07.01', '995', 10), ('1.500 meter', '4:20.40', '917', 10), ('3.000 meter steeplechase', '13:14.20', '869', 10)]",True,16,2,9,14,2,3,0,11,12
Onbekend,Velasques Rosa,5662497,17,Portugal,Vrouw,880,Werpers,11,1,16,171,63,"[('Kogelstoten', '6.71 m', '0', 9), ('Discuswerpen', '24.84 m', '7', 9), ('Kogelslingeren', '21.58 m', '0', 9), ('Speerwerpen', '19.67 m', '0', 9)]",True,18,8,3,0,4,2,6,5,4
Onbekend,Munhão Irina,5656758,17,Portugal,Vrouw,1080,Meerkampers,12,1,15,160,57,"[('Vijfkamp Vrouwen - 100 meter horden', '22.25 s', '474', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.40 m', '262', 10), ('Vijfkamp Vrouwen - Kogelstoten', '1.96 m', '115', 10), ('Vijfkamp Vrouwen - Verspringen', '1.72 m', '330', 10), ('Vijfkamp Vrouwen - 800 meter', '2:49.87', '484', 10), ('Zevenkamp - 100 meter horden', '22.25 s', '474', 10), ('Zevenkamp - Hoogspringen', '0.40 m', '262', 10), ('Zevenkamp - Kogelstoten', '1.95 m', '114', 10), ('Zevenkamp - 200 meter', '31.33 s', '322', 10), ('Zevenkamp - Verspringen', '1.66 m', '319', 10), ('Zevenkamp - Speerwerpen', '9.80 m', '206', 10), ('Zevenkamp - 800 meter', '2:50.06', '481', 10), ('Vijfkamp Vrouwen', '1665 p', '333', 10), ('Zevenkamp', '2178 p', '311', 10)]",True,19,1,3,3,1,4,3,7,7
Onbekend,Ramires Viviana,5539515,17,Portugal,Vrouw,980,Meerkampers,20,3,18,179,87,"[('Vijfkamp Vrouwen - 100 meter horden', '21.61 s', '561', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.53 m', '347', 10), ('Vijfkamp Vrouwen - Kogelstoten', '7.18 m', '422', 10), ('Vijfkamp Vrouwen - Verspringen', '2.03 m', '390', 10), ('Vijfkamp Vrouwen - 800 meter', '2:46.63', '542', 10), ('Zevenkamp - 100 meter horden', '21.63 s', '558', 10), ('Zevenkamp - Hoogspringen', '0.52 m', '340', 10), ('Zevenkamp - Kogelstoten', '7.19 m', '423', 10), ('Zevenkamp - 200 meter', '30.05 s', '452', 10), ('Zevenkamp - Verspringen', '1.99 m', '382', 10), ('Zevenkamp - Speerwerpen', '23.42 m', '494', 10), ('Zevenkamp - 800 meter', '2:45.97', '553', 10), ('Vijfkamp Vrouwen', '2262 p', '452', 10), ('Zevenkamp', '3202 p', '457', 10)]",True,18,6,3,3,1,2,5,6,7
Onbekend,Taveira Idália,5551420,17,Portugal,Vrouw,890,Meerkampers,20,1,17,177,86,"[('Vijfkamp Vrouwen - 100 meter horden', '21.20 s', '617', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.62 m', '406', 10), ('Vijfkamp Vrouwen - Kogelstoten', '5.70 m', '335', 10), ('Vijfkamp Vrouwen - Verspringen', '2.32 m', '446', 10), ('Vijfkamp Vrouwen - 800 meter', '2:47.08', '534', 10), ('Zevenkamp - 100 meter horden', '21.18 s', '620', 10), ('Zevenkamp - Hoogspringen', '0.62 m', '406', 10), ('Zevenkamp - Kogelstoten', '5.80 m', '341', 10), ('Zevenkamp - 200 meter', '29.81 s', '476', 10), ('Zevenkamp - Verspringen', '2.28 m', '438', 10), ('Zevenkamp - Speerwerpen', '19.99 m', '421', 10), ('Zevenkamp - 800 meter', '2:45.97', '553', 10), ('Vijfkamp Vrouwen', '2338 p', '468', 10), ('Zevenkamp', '3255 p', '465', 10)]",True,18,6,1,4,4,3,0,6,7
10 km snelwandelen,Ang Giselle,5113163,31,Singapore,Vrouw,13950,Snelwandelaars,20,14,15,178,63,"[('10 km snelwandelen', '58:23.25', '999', 10), ('20 km snelwandelen', '2h:00:03.16', '928', 10), ('50 km snelwandelen', '4h:58:45.33', '869', 10)]",True,20,1,14,2,10,3,0,12,12
Hinkstapspringen,Pampis Periklis,5042787,32,Cyprus,Man,14150,Springers,20,16,15,178,76,"[('Hoogspringen', '1.46 m', '573', 10), ('Polsstokhoogspringen', '3.97 m', '570', 10), ('Verspringen', '5.62 m', '638', 10), ('Hinkstapspringen', '11.05 m', '586', 10)]",True,14,0,2,2,10,13,1,12,11
5.000 meter,Brink Lara,5124068,30,Nederland,Vrouw,15390,Langeafstandslopers,20,9,15,168,65,"[('5.000 meter', '18:18.92', '869', 10), ('10.000 meter', '40:26.53', '833', 10), ('Marathon', '2h:50:24.12', '862', 10)]",True,20,2,10,17,5,0,1,12,10
Onbekend,Andrés Alexandra,5549158,17,España,Vrouw,6860,Langeafstandslopers,20,2,16,190,96,"[('5.000 meter', '20:22.46', '600', 10), ('10.000 meter', '44:32.08', '586', 10), ('Marathon', '3h:06:11.65', '639', 10)]",True,10,1,15,3,1,1,2,5,7
Onbekend,Dyldin Tikhon,5590889,17,Belarus,Man,2880,Sprinters,20,2,18,176,80,"[('100 meter', '12.94 s', '788', 10), ('200 meter', '25.74 s', '836', 10), ('400 meter', '57.88 s', '849', 10), ('110 meter horden', '19.52 s', '833', 10), ('400 meter horden', '1:07.68', '853', 10)]",True,16,8,2,12,7,0,5,8,8
Onbekend,Hanna Ricardo,5587631,17,Bahamas,Man,2380,Sprinters,20,2,16,183,90,"[('100 meter', '13.10 s', '757', 10), ('200 meter', '26.26 s', '787', 10), ('400 meter', '59.29 s', '790', 10), ('110 meter horden', '20.44 s', '718', 10), ('400 meter horden', '1:09.79', '777', 10)]",True,11,11,1,10,2,1,2,9,7
Onbekend,Prokofiev Egor,5580334,17,Belarus,Man,3250,Sprinters,20,2,17,186,92,"[('100 meter', '13.32 s', '715', 10), ('200 meter', '26.66 s', '750', 10), ('400 meter', '59.07 s', '799', 10), ('110 meter horden', '19.91 s', '784', 10), ('400 meter horden', '1:08.45', '825', 10)]",True,20,1,2,11,9,1,1,9,8
Onbekend,Schiebler Lars,5565959,17,Deutschland,Man,2910,Sprinters,20,2,18,190,102,"[('100 meter', '13.31 s', '717', 10), ('200 meter', '26.75 s', '741', 10), ('400 meter', '58.76 s', '812', 10), ('110 meter horden', '20.35 s', '730', 10), ('400 meter horden', '1:08.94', '808', 10)]",True,16,4,5,11,3,3,3,9,9
Onbekend,Gdula Wioletta,5546126,17,Polska,Vrouw,2090,Sprinters,20,1,18,181,84,"[('100 meter', '14.30 s', '746', 10), ('200 meter', '28.33 s', '728', 10), ('400 meter', '1:05.49', '746', 10), ('100 meter horden', '19.94 s', '812', 10), ('400 meter horden', '1:13.68', '853', 10)]",True,17,7,2,9,10,2,2,7,8
Onbekend,Koenig Alena,5535988,17,Deutschland,Vrouw,2200,Sprinters,20,2,17,170,79,"[('100 meter', '14.33 s', '741', 10), ('200 meter', '28.43 s', '719', 10), ('400 meter', '1:04.95', '767', 10), ('100 meter horden', '20.28 s', '770', 10), ('400 meter horden', '1:15.16', '804', 10)]",True,14,6,1,10,3,1,3,9,9
Onbekend,Herrlich Peer,5597792,17,Deutschland,Man,1700,Middenafstandslopers,17,2,18,165,73,"[('800 meter', '2:20.75', '749', 10), ('1.500 meter', '4:40.88', '732', 10), ('3.000 meter steeplechase', '13:56.37', '742', 10)]",True,7,1,11,8,0,3,2,7,5
Onbekend,Korzeniowski Władysław,5559590,17,Polska,Man,1930,Middenafstandslopers,20,2,17,177,83,"[('800 meter', '2:20.34', '757', 10), ('1.500 meter', '4:39.85', '741', 10), ('3.000 meter steeplechase', '13:53.88', '750', 10)]",True,7,1,9,10,2,1,1,5,9
Onbekend,Marquardt Heinrich,5579254,17,Deutschland,Man,2210,Middenafstandslopers,20,2,16,188,98,"[('800 meter', '2:19.02', '780', 10), ('1.500 meter', '4:39.48', '744', 10), ('3.000 meter steeplechase', '13:51.13', '758', 10)]",True,15,4,9,10,1,7,1,9,8
Onbekend,Padovani Brigitta,5566658,17,Italia,Vrouw,1780,Middenafstandslopers,20,2,17,185,87,"[('800 meter', '2:36.61', '694', 10), ('1.500 meter', '5:18.12', '651', 10), ('3.000 meter steeplechase', '16:42.93', '738', 10)]",True,18,3,8,7,6,2,3,9,8
Onbekend,Rauch Ute,5575921,17,Deutschland,Vrouw,1710,Middenafstandslopers,20,2,15,190,90,"[('800 meter', '2:36.89', '690', 10), ('1.500 meter', '5:18.59', '647', 10), ('3.000 meter steeplechase', '16:39.70', '747', 10)]",True,14,5,9,9,2,2,1,9,8
Onbekend,Fernandes Jaron,5593652,17,Deutschland,Man,1740,Langeafstandslopers,16,2,15,179,83,"[('5.000 meter', '17:12.90', '619', 10), ('10.000 meter', '39:30.78', '632', 10), ('Marathon', '2h:42:23.63', '666', 10)]",True,6,2,11,8,3,1,1,9,5
Onbekend,Michel Rolf Jürgen,5575922,17,Deutschland,Man,2080,Langeafstandslopers,20,2,17,187,81,"[('5.000 meter', '17:00.52', '651', 10), ('10.000 meter', '40:03.84', '596', 10), ('Marathon', '2h:41:48.69', '676', 10)]",True,16,2,10,8,3,1,4,8,9
Onbekend,van Dongen Helmut,5536841,17,Nederland,Man,5490,Meerkampers,20,2,16,178,94,"[('Vijfkamp Mannen - Verspringen', '3.39 m', '530', 10), ('Vijfkamp Mannen - Speerwerpen', '33.38 m', '536', 10), ('Vijfkamp Mannen - 200 meter', '26.16 s', '740', 10), ('Vijfkamp Mannen - Discuswerpen', '27.64 m', '466', 10), ('Vijfkamp Mannen - 1500 meter', '4:48.98', '590', 10), ('Tienkamp - 100 meter', '13.27 s', '667', 10), ('Tienkamp - Verspringen', '3.42 m', '534', 10), ('Tienkamp - Kogelstoten', '7.47 m', '423', 10), ('Tienkamp - Hoogspringen', '0.65 m', '386', 10), ('Tienkamp - 400 meter', '58.74 s', '750', 10), ('Tienkamp - 110 meter horden', '20.28 s', '640', 10), ('Tienkamp - Discuswerpen', '27.38 m', '461', 10), ('Tienkamp - Polsstokhoogspringen', '1.72 m', '362', 10), ('Tienkamp - Speerwerpen', '33.09 m', '531', 10), ('Tienkamp - 1500 meter', '4:50.46', '575', 10), ('Vijfkamp Mannen', '2862 p', '572', 10), ('Tienkamp', '5329 p', '533', 10)]",True,19,7,3,14,1,4,5,5,9
Onbekend,Biedebach Bettina,5546976,17,Deutschland,Vrouw,3760,Langeafstandslopers,20,2,15,175,64,"[('5.000 meter', '19:09.49', '759', 10), ('10.000 meter', '41:46.01', '753', 10), ('Marathon', '2h:54:39.53', '802', 10)]",True,7,1,12,9,4,2,3,10,8
Onbekend,Istrăţescu Luciana,5615412,17,România,Vrouw,3120,Langeafstandslopers,20,2,18,168,69,"[('5.000 meter', '19:41.67', '689', 10), ('10.000 meter', '42:32.74', '706', 10), ('Marathon', '2h:58:51.34', '743', 10)]",True,19,1,10,11,1,3,3,9,5
Onbekend,Perko Cvetka,5599534,17,Slovenija,Vrouw,3540,Langeafstandslopers,20,2,19,167,68,"[('5.000 meter', '19:35.12', '703', 10), ('10.000 meter', '42:33.17', '706', 10), ('Marathon', '3h:01:17.96', '708', 10)]",True,16,3,11,12,3,1,3,5,8
Onbekend,Lennon Riley,5568205,17,Great Britain,Man,2860,Snelwandelaars,20,2,19,189,78,"[('10 km snelwandelen', '59:32.38', '732', 10), ('20 km snelwandelen', '1h:55:45.16', '743', 10), ('50 km snelwandelen', '4h:54:45.79', '694', 10)]",True,17,1,11,3,3,0,1,9,9
Onbekend,Wengler Tim,5614098,17,Deutschland,Man,1620,Snelwandelaars,16,1,16,176,82,"[('10 km snelwandelen', '1h:01:06.57', '665', 10), ('20 km snelwandelen', '1h:59:02.98', '671', 10), ('50 km snelwandelen', '5h:01:51.96', '632', 10)]",True,10,1,11,2,2,0,1,7,7
Onbekend,Ferraz Taíse,5619751,17,Brasil,Vrouw,3290,Snelwandelaars,20,2,16,168,72,"[('10 km snelwandelen', '1h:04:44.43', '752', 10), ('20 km snelwandelen', '2h:11:41.19', '702', 10), ('50 km snelwandelen', '5h:19:09.18', '705', 10)]",True,20,2,11,3,5,1,2,9,9
Onbekend,Zhukov Stepan,5608165,18,Belarus,Man,1990,Springers,19,2,18,178,80,"[('Hoogspringen', '1.12 m', '306', 10), ('Polsstokhoogspringen', '3.13 m', '327', 10), ('Verspringen', '4.17 m', '324', 10), ('Hinkstapspringen', '8.54 m', '322', 10)]",True,6,0,2,2,11,10,2,5,8
Onbekend,Edwards Suzette,5592910,17,Bahamas,Vrouw,2720,Springers,20,2,17,171,78,"[('Hoogspringen', '1.04 m', '320', 10), ('Polsstokhoogspringen', '2.52 m', '378', 10), ('Verspringen', '3.56 m', '370', 10), ('Hinkstapspringen', '7.09 m', '370', 10)]",True,9,3,2,3,11,11,2,8,7
Onbekend,Glötter Marlies,5554307,17,Deutschland,Vrouw,1940,Springers,20,3,16,175,80,"[('Hoogspringen', '1.02 m', '303', 10), ('Polsstokhoogspringen', '2.42 m', '340', 10), ('Verspringen', '3.31 m', '303', 10), ('Hinkstapspringen', '6.83 m', '335', 10)]",True,12,0,1,3,10,10,1,7,7
Onbekend,Spitzauer Lana,5535987,17,Deutschland,Vrouw,2510,Springers,20,2,15,184,88,"[('Hoogspringen', '0.98 m', '268', 10), ('Polsstokhoogspringen', '2.18 m', '250', 10), ('Verspringen', '3.21 m', '277', 10), ('Hinkstapspringen', '5.96 m', '219', 10)]",True,15,3,3,2,5,12,2,8,8
Onbekend,Bedronici Alvaro,5597554,17,Italia,Man,1980,Werpers,20,2,18,181,85,"[('Kogelstoten', '11.17 m', '269', 9), ('Discuswerpen', '37.73 m', '296', 9), ('Kogelslingeren', '38.53 m', '269', 9), ('Speerwerpen', '40.84 m', '323', 9)]",True,12,11,3,1,1,1,9,7,7
Onbekend,Weiser Anja,5607932,17,Deutschland,Vrouw,1930,Werpers,20,1,15,178,83,"[('Kogelstoten', '9.88 m', '212', 9), ('Discuswerpen', '34.58 m', '236', 9), ('Kogelslingeren', '30.01 m', '188', 9), ('Speerwerpen', '27.20 m', '210', 9)]",True,10,12,3,3,1,1,8,6,5
Onbekend,Gerstner Anthony,5628131,18,Deutschland,Man,1620,Meerkampers,20,2,17,175,75,"[('Vijfkamp Mannen - Verspringen', '3.45 m', '539', 10), ('Vijfkamp Mannen - Speerwerpen', '34.59 m', '556', 10), ('Vijfkamp Mannen - 200 meter', '27.07 s', '644', 10), ('Vijfkamp Mannen - Discuswerpen', '30.95 m', '522', 10), ('Vijfkamp Mannen - 1500 meter', '4:52.94', '550', 10), ('Tienkamp - 100 meter', '13.50 s', '618', 10), ('Tienkamp - Verspringen', '3.50 m', '547', 10), ('Tienkamp - Kogelstoten', '8.92 m', '505', 10), ('Tienkamp - Hoogspringen', '0.71 m', '422', 10), ('Tienkamp - 400 meter', '1:00.01', '691', 10), ('Tienkamp - 110 meter horden', '20.69 s', '582', 10), ('Tienkamp - Discuswerpen', '31.95 m', '539', 10), ('Tienkamp - Polsstokhoogspringen', '2.05 m', '432', 10), ('Tienkamp - Speerwerpen', '33.66 m', '541', 10), ('Tienkamp - 1500 meter', '4:54.20', '537', 10), ('Vijfkamp Mannen', '2811 p', '562', 10), ('Tienkamp', '5414 p', '541', 10)]",True,17,9,2,7,1,5,6,8,8
Onbekend,Mitscherlich Dominic,5549491,17,Deutschland,Man,1130,Meerkampers,20,2,18,186,96,"[('Vijfkamp Mannen - Verspringen', '3.26 m', '509', 10), ('Vijfkamp Mannen - Speerwerpen', '34.58 m', '555', 10), ('Vijfkamp Mannen - 200 meter', '27.95 s', '551', 10), ('Vijfkamp Mannen - Discuswerpen', '30.92 m', '521', 10), ('Vijfkamp Mannen - 1500 meter', '4:56.93', '510', 10), ('Tienkamp - 100 meter', '13.79 s', '556', 10), ('Tienkamp - Verspringen', '3.26 m', '509', 10), ('Tienkamp - Kogelstoten', '9.08 m', '514', 10), ('Tienkamp - Hoogspringen', '0.86 m', '511', 10), ('Tienkamp - 400 meter', '1:01.70', '612', 10), ('Tienkamp - 110 meter horden', '21.01 s', '537', 10), ('Tienkamp - Discuswerpen', '30.11 m', '507', 10), ('Tienkamp - Polsstokhoogspringen', '2.19 m', '462', 10), ('Tienkamp - Speerwerpen', '33.79 m', '543', 10), ('Tienkamp - 1500 meter', '4:59.73', '482', 10), ('Vijfkamp Mannen', '2646 p', '529', 10), ('Tienkamp', '5233 p', '523', 10)]",True,8,9,3,4,3,7,3,7,8
Onbekend,Rudi Elif,5508225,18,Deutschland,Vrouw,1840,Meerkampers,20,3,18,183,88,"[('Vijfkamp Vrouwen - 100 meter horden', '20.39 s', '727', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.81 m', '530', 10), ('Vijfkamp Vrouwen - Kogelstoten', '7.73 m', '454', 10), ('Vijfkamp Vrouwen - Verspringen', '2.97 m', '571', 10), ('Vijfkamp Vrouwen - 800 meter', '2:37.52', '703', 10), ('Zevenkamp - 100 meter horden', '20.25 s', '746', 10), ('Zevenkamp - Hoogspringen', '0.81 m', '530', 10), ('Zevenkamp - Kogelstoten', '7.75 m', '456', 10), ('Zevenkamp - 200 meter', '28.39 s', '620', 10), ('Zevenkamp - Verspringen', '2.99 m', '575', 10), ('Zevenkamp - Speerwerpen', '26.64 m', '562', 10), ('Zevenkamp - 800 meter', '2:34.72', '753', 10), ('Vijfkamp Vrouwen', '2985 p', '597', 10), ('Zevenkamp', '4242 p', '606', 10)]",True,16,7,8,8,4,6,3,9,7
Zevenkamp,Esters Selina,5526944,18,Deutschland,Vrouw,1750,Meerkampers,20,3,17,186,87,"[('Vijfkamp Vrouwen - 100 meter horden', '20.75 s', '678', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.65 m', '425', 10), ('Vijfkamp Vrouwen - Kogelstoten', '9.52 m', '560', 10), ('Vijfkamp Vrouwen - Verspringen', '2.52 m', '484', 10), ('Vijfkamp Vrouwen - 800 meter', '2:41.97', '624', 10), ('Zevenkamp - 100 meter horden', '20.41 s', '724', 10), ('Zevenkamp - Hoogspringen', '0.67 m', '438', 10), ('Zevenkamp - Kogelstoten', '9.35 m', '550', 10), ('Zevenkamp - 200 meter', '28.26 s', '633', 10), ('Zevenkamp - Verspringen', '2.64 m', '507', 10), ('Zevenkamp - Speerwerpen', '28.97 m', '611', 10), ('Zevenkamp - 800 meter', '2:36.49', '722', 10), ('Vijfkamp Vrouwen', '2771 p', '554', 10), ('Zevenkamp', '4185 p', '598', 10)]",True,6,11,3,7,3,2,3,8,7
Onbekend,Schweitzer Ilana,5588504,17,Yisra'el,Vrouw,2230,Meerkampers,20,2,18,173,71,"[('Vijfkamp Vrouwen - 100 meter horden', '20.82 s', '669', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.83 m', '543', 10), ('Vijfkamp Vrouwen - Kogelstoten', '6.97 m', '410', 10), ('Vijfkamp Vrouwen - Verspringen', '3.26 m', '626', 10), ('Vijfkamp Vrouwen - 800 meter', '2:41.27', '637', 10), ('Zevenkamp - 100 meter horden', '20.55 s', '705', 10), ('Zevenkamp - Hoogspringen', '0.82 m', '537', 10), ('Zevenkamp - Kogelstoten', '7.13 m', '419', 10), ('Zevenkamp - 200 meter', '29.11 s', '547', 10), ('Zevenkamp - Verspringen', '3.32 m', '638', 10), ('Zevenkamp - Speerwerpen', '25.08 m', '529', 10), ('Zevenkamp - 800 meter', '2:42.16', '621', 10), ('Vijfkamp Vrouwen', '2885 p', '577', 10), ('Zevenkamp', '3996 p', '571', 10)]",True,20,5,1,8,3,9,8,7,8
Onbekend,Arranz Ana María,5542804,17,España,Vrouw,5390,Langeafstandslopers,20,1,18,170,73,"[('5.000 meter', '19:57.12', '655', 10), ('10.000 meter', '43:45.13', '633', 10), ('Marathon', '3h:03:38.48', '675', 10)]",True,17,7,14,3,3,1,3,4,6
10 km snelwandelen,Sarriegi Abigail,4874567,38,España,Vrouw,10160,Snelwandelaars,16,16,13,172,54,"[('10 km snelwandelen', '1h:01:57.59', '860', 10), ('20 km snelwandelen', '2h:09:51.26', '737', 10), ('50 km snelwandelen', '5h:14:56.53', '739', 10)]",True,18,0,8,3,0,0,0,12,11
Verspringen,Lach Dustin,5057736,32,United States,Man,15630,Springers,20,13,15,178,77,"[('Hoogspringen', '1.58 m', '667', 10), ('Polsstokhoogspringen', '4.44 m', '706', 10), ('Verspringen', '6.27 m', '779', 10), ('Hinkstapspringen', '12.16 m', '703', 10)]",True,19,0,0,6,11,16,0,12,10
Onbekend,Kloppa Yves,5603009,17,Deutschland,Man,2420,Werpers,19,1,15,193,98,"[('Kogelstoten', '11.66 m', '307', 9), ('Discuswerpen', '37.98 m', '302', 9), ('Kogelslingeren', '36.38 m', '221', 9), ('Speerwerpen', '39.01 m', '283', 9)]",True,11,12,2,3,2,2,10,6,4
