Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Meany Eliza,5618442,18,Australia,Vrouw,1370,Langeafstandslopers,18,1,14,178,76,"[('5.000 meter', '20:08.66', '630', 0), ('10.000 meter', '44:27.43', '591', 0), ('Marathon', '3h:07:57.08', '614', 0)]",True,8,2,11,8,3,4,2,5,7
Onbekend,Maher Kamilah,5623083,17,Miṣr,Vrouw,1730,Springers,20,1,15,155,53,"[('Hoogspringen', '0.83 m', '138', 0), ('Polsstokhoogspringen', '2.07 m', '208', 0), ('Verspringen', '2.74 m', '151', 0), ('Hinkstapspringen', '5.89 m', '209', 0)]",True,9,1,3,1,10,10,2,7,8
Onbekend,Weil Concepción,5616913,18,Chile,Vrouw,1480,Springers,20,1,14,170,73,"[('Hoogspringen', '0.88 m', '182', 0), ('Polsstokhoogspringen', '2.13 m', '231', 0), ('Verspringen', '3.02 m', '226', 0), ('Hinkstapspringen', '6.05 m', '231', 0)]",True,14,3,3,3,9,10,3,5,6
Onbekend,Abercrombie John,5607802,18,Australia,Man,1410,Werpers,19,1,15,177,81,"[('Kogelstoten', '9.45 m', '139', 0), ('Discuswerpen', '35.00 m', '233', 0), ('Kogelslingeren', '33.08 m', '149', 0), ('Speerwerpen', '36.86 m', '235', 0)]",True,8,10,2,3,3,1,8,6,9
Onbekend,Pulgar Olwin,5614764,17,Venezuela,Man,1840,Werpers,19,1,15,180,79,"[('Kogelstoten', '10.71 m', '235', 0), ('Discuswerpen', '34.99 m', '233', 0), ('Kogelslingeren', '34.38 m', '178', 0), ('Speerwerpen', '38.13 m', '263', 0)]",True,8,10,1,3,0,3,10,7,7
Kogelslingeren,Goulburn Levi,5467545,21,Australia,Man,3190,Werpers,20,4,16,164,72,"[('Kogelstoten', '11.23 m', '274', 0), ('Discuswerpen', '38.49 m', '314', 0), ('Kogelslingeren', '37.04 m', '236', 0), ('Speerwerpen', '39.19 m', '286', 0)]",True,6,12,2,2,1,3,10,8,7
Onbekend,Holguín Ithaisa,5552067,18,España,Vrouw,4220,Werpers,20,2,13,186,91,"[('Kogelstoten', '11.42 m', '335', 0), ('Discuswerpen', '38.25 m', '323', 0), ('Kogelslingeren', '33.05 m', '265', 0), ('Speerwerpen', '31.88 m', '346', 0)]",True,6,14,3,3,2,1,8,5,8
Onbekend,Raj Anvita,5666192,16,India,Vrouw,780,Zonder specialiteit,13,1,15,152,50,[],False,13,1,10,1,6,3,1,0,0
10 km snelwandelen,Fitz Sören,5478228,22,Deutschland,Man,3780,Snelwandelaars,20,3,17,180,82,"[('10 km snelwandelen', '58:30.53', '776', 0), ('20 km snelwandelen', '1h:54:25.67', '771', 0), ('50 km snelwandelen', '4h:57:19.00', '672', 0)]",True,14,0,13,2,8,3,3,8,6
Onbekend,Preisser Selina,5652132,17,Deutschland,Vrouw,1140,Springers,12,1,15,166,63,"[('Hoogspringen', '0.72 m', '43', 0), ('Polsstokhoogspringen', '1.92 m', '151', 0), ('Verspringen', '2.56 m', '103', 0), ('Hinkstapspringen', '5.33 m', '135', 0)]",True,9,2,2,1,10,6,2,6,8
Tienkamp,Lepine Mehdi,5122911,30,France,Man,8720,Meerkampers,20,8,19,191,95,"[('Vijfkamp Mannen - Verspringen', '5.10 m', '797', 1), ('Vijfkamp Mannen - Speerwerpen', '41.89 m', '673', 1), ('Vijfkamp Mannen - 200 meter', '25.02 s', '860', 1), ('Vijfkamp Mannen - Discuswerpen', '35.05 m', '591', 1), ('Vijfkamp Mannen - 1500 meter', '4:23.03', '851', 1), ('Tienkamp - 100 meter', '12.10 s', '917', 1), ('Tienkamp - Verspringen', '5.18 m', '810', 1), ('Tienkamp - Kogelstoten', '10.50 m', '594', 1), ('Tienkamp - Hoogspringen', '1.16 m', '690', 1), ('Tienkamp - 400 meter', '54.79 s', '935', 1), ('Tienkamp - 110 meter horden', '18.61 s', '875', 1), ('Tienkamp - Discuswerpen', '36.44 m', '614', 1), ('Tienkamp - Polsstokhoogspringen', '2.96 m', '624', 1), ('Tienkamp - Speerwerpen', '43.72 m', '702', 1), ('Tienkamp - 1500 meter', '4:21.94', '862', 1), ('Vijfkamp Mannen', '3772 p', '754', 1), ('Tienkamp', '7623 p', '762', 1)]",False,19,10,8,14,2,8,2,11,10
Discuswerpen,Butina Toma,4946080,38,Hrvatska,Man,9820,Werpers,20,14,16,175,64,"[('Kogelstoten', '12.24 m', '351', 0), ('Discuswerpen', '43.44 m', '429', 0), ('Kogelslingeren', '42.01 m', '345', 0), ('Speerwerpen', '44.96 m', '414', 0)]",True,20,9,0,0,0,0,14,10,7
Onbekend,Liebold Sophie,5652135,15,Deutschland,Vrouw,1080,Werpers,19,1,16,162,57,"[('Kogelstoten', '6.81 m', '0', 0), ('Discuswerpen', '24.68 m', '3', 0), ('Kogelslingeren', '21.37 m', '0', 0), ('Speerwerpen', '19.78 m', '0', 0)]",True,12,10,2,1,3,0,3,7,8
Onbekend,Wolter Helmut,5569334,17,Deutschland,Man,660,Werpers,20,1,15,187,95,"[('Kogelstoten', '6.73 m', '0', 0), ('Discuswerpen', '23.95 m', '0', 0), ('Kogelslingeren', '23.43 m', '0', 0), ('Speerwerpen', '28.01 m', '40', 0)]",True,16,5,3,2,1,3,6,5,8
Tienkamp,Eller Per,5488351,22,Deutschland,Man,1270,Meerkampers,20,4,18,189,91,"[('Vijfkamp Mannen - Verspringen', '3.93 m', '614', 1), ('Vijfkamp Mannen - Speerwerpen', '34.26 m', '550', 1), ('Vijfkamp Mannen - 200 meter', '27.51 s', '598', 1), ('Vijfkamp Mannen - Discuswerpen', '29.84 m', '503', 1), ('Vijfkamp Mannen - 1500 meter', '4:56.54', '514', 1), ('Tienkamp - 100 meter', '13.32 s', '657', 1), ('Tienkamp - Verspringen', '4.03 m', '630', 1), ('Tienkamp - Kogelstoten', '9.02 m', '510', 1), ('Tienkamp - Hoogspringen', '1.06 m', '630', 1), ('Tienkamp - 400 meter', '59.74 s', '703', 1), ('Tienkamp - 110 meter horden', '20.12 s', '662', 1), ('Tienkamp - Discuswerpen', '31.28 m', '527', 1), ('Tienkamp - Polsstokhoogspringen', '2.64 m', '556', 1), ('Tienkamp - Speerwerpen', '34.78 m', '559', 1), ('Tienkamp - 1500 meter', '4:50.78', '572', 1), ('Vijfkamp Mannen', '2779 p', '556', 1), ('Tienkamp', '6006 p', '601', 1)]",True,14,8,1,5,4,9,3,8,7
Onbekend,Mönch Carl,5662941,18,Deutschland,Man,1080,Werpers,15,1,16,169,71,"[('Kogelstoten', '6.61 m', '0', 0), ('Discuswerpen', '26.49 m', '36', 0), ('Kogelslingeren', '27.99 m', '37', 0), ('Speerwerpen', '30.35 m', '92', 0)]",True,15,4,3,2,8,4,9,3,7
10.000 meter,Basualdo Camila,5299398,26,Argentina,Vrouw,14990,Langeafstandslopers,20,7,18,175,68,"[('5.000 meter', '18:28.82', '848', 0), ('10.000 meter', '39:31.84', '888', 0), ('Marathon', '2h:47:28.47', '903', 0)]",True,17,1,16,4,1,3,2,13,10
Zevenkamp,Neilson Demi,5567749,22,Great Britain,Vrouw,2090,Meerkampers,20,3,19,169,66,"[('Vijfkamp Vrouwen - 100 meter horden', '21.04 s', '639', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.58 m', '379', 1), ('Vijfkamp Vrouwen - Kogelstoten', '9.80 m', '576', 1), ('Vijfkamp Vrouwen - Verspringen', '2.37 m', '455', 1), ('Vijfkamp Vrouwen - 800 meter', '2:45.39', '564', 1), ('Zevenkamp - 100 meter horden', '20.71 s', '684', 1), ('Zevenkamp - Hoogspringen', '0.58 m', '379', 1), ('Zevenkamp - Kogelstoten', '9.70 m', '570', 1), ('Zevenkamp - 200 meter', '29.06 s', '552', 1), ('Zevenkamp - Verspringen', '2.42 m', '465', 1), ('Zevenkamp - Speerwerpen', '31.01 m', '654', 1), ('Zevenkamp - 800 meter', '2:41.15', '639', 1), ('Vijfkamp Vrouwen', '2613 p', '523', 1), ('Zevenkamp', '3943 p', '563', 1)]",True,18,8,2,4,4,2,10,6,7
10.000 meter,Barroso Diamantino,5393318,23,Portugal,Man,8790,Langeafstandslopers,19,6,18,177,86,[],True,17,5,16,4,2,7,2,5,6
Discuswerpen,Conrado Tadeu,5447002,22,Brasil,Man,4490,Werpers,20,4,16,182,85,"[('Kogelstoten', '12.18 m', '346', 0), ('Discuswerpen', '42.86 m', '415', 0), ('Kogelslingeren', '42.96 m', '366', 0), ('Speerwerpen', '46.27 m', '443', 0)]",True,10,11,2,3,2,1,13,6,7
Onbekend,Wolinsky Kosma,5662641,18,Ukrajina,Man,1400,Snelwandelaars,11,1,17,171,74,"[('10 km snelwandelen', '1h:01:21.68', '655', 0), ('20 km snelwandelen', '1h:59:23.86', '663', 0), ('50 km snelwandelen', '5h:02:26.45', '627', 0)]",True,14,3,11,2,7,3,0,6,5
Onbekend,Martínez Margarita,5602757,18,Argentina,Vrouw,1970,Meerkampers,20,1,15,163,64,"[('Vijfkamp Vrouwen - 100 meter horden', '21.08 s', '633', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.63 m', '412', 1), ('Vijfkamp Vrouwen - Kogelstoten', '6.92 m', '407', 1), ('Vijfkamp Vrouwen - Verspringen', '2.62 m', '503', 1), ('Vijfkamp Vrouwen - 800 meter', '2:46.14', '550', 1), ('Zevenkamp - 100 meter horden', '21.33 s', '599', 1), ('Zevenkamp - Hoogspringen', '0.61 m', '399', 1), ('Zevenkamp - Kogelstoten', '7.04 m', '414', 1), ('Zevenkamp - 200 meter', '29.73 s', '484', 1), ('Zevenkamp - Verspringen', '2.66 m', '511', 1), ('Zevenkamp - Speerwerpen', '20.74 m', '437', 1), ('Zevenkamp - 800 meter', '2:44.31', '583', 1), ('Vijfkamp Vrouwen', '2505 p', '501', 1), ('Zevenkamp', '3427 p', '490', 1)]",True,18,10,1,7,1,7,2,5,8
100 meter,Madurga Mateo,5429580,22,España,Man,5520,Sprinters,20,5,14,181,81,"[('100 meter', '12.47 s', '878', 0), ('200 meter', '25.59 s', '851', 0), ('400 meter', '56.73 s', '897', 0), ('110 meter horden', '19.92 s', '783', 0), ('400 meter horden', '1:07.89', '845', 0)]",True,19,11,2,13,2,1,0,9,9
5.000 meter,Loudis Ksenofontas,4898987,36,Hellas,Man,18020,Langeafstandslopers,18,13,17,174,60,"[('5.000 meter', '15:02.31', '954', 0), ('10.000 meter', '35:22.88', '908', 0), ('Marathon', '2h:24:24.57', '955', 0)]",False,18,0,17,9,0,0,0,12,10
20 km snelwandelen,Casarsa Alessio,5200009,31,Italia,Man,18690,Snelwandelaars,20,8,18,175,65,"[('10 km snelwandelen', '53:46.06', '978', 0), ('20 km snelwandelen', '1h:45:36.78', '964', 0), ('50 km snelwandelen', '4h:25:56.34', '946', 0)]",True,17,2,15,1,5,1,2,14,14
5.000 meter,Romelli Elia,5407396,22,Italia,Man,5680,Langeafstandslopers,20,4,15,178,81,"[('5.000 meter', '16:19.68', '756', 0), ('10.000 meter', '38:04.23', '729', 0), ('Marathon', '2h:37:23.38', '746', 0)]",False,13,6,14,10,2,1,2,9,9
1.500 meter,Strēlniece Jadviga,5290982,27,Latvija,Vrouw,15650,Middenafstandslopers,20,7,18,170,70,"[('800 meter', '2:31.07', '785', 0), ('1.500 meter', '4:45.06', '923', 0), ('3.000 meter steeplechase', '15:25.31', '934', 0)]",True,17,1,18,8,3,6,3,10,8
Onbekend,Lelong Morgane,5659349,18,France,Vrouw,1230,Zonder specialiteit,12,1,14,156,56,[],True,14,1,3,3,10,3,8,0,0
100 meter,Nicholls Arielle,5054693,32,Switzerland,Vrouw,25300,Sprinters,20,13,16,186,86,"[('100 meter', '12.43 s', '1076', 0), ('200 meter', '25.70 s', '963', 0), ('400 meter', '58.72 s', '1007', 0), ('100 meter horden', '19.21 s', '902', 0), ('400 meter horden', '1:11.02', '940', 0)]",False,20,13,1,18,2,0,0,10,10
200 meter,Plaza Tanausú,5084104,32,España,Man,6200,Sprinters,20,10,11,179,73,"[('100 meter', '13.49 s', '682', 0), ('200 meter', '26.40 s', '774', 0), ('400 meter', '1:00.13', '755', 0), ('110 meter horden', '20.49 s', '712', 0), ('400 meter horden', '1:10.46', '753', 0)]",True,20,3,0,8,0,1,1,13,10
Vijfkamp Mannen,Ahmad Peter,5542432,18,Danmark,Man,2760,Meerkampers,20,2,18,177,94,"[('Vijfkamp Mannen - Verspringen', '3.41 m', '533', 1), ('Vijfkamp Mannen - Speerwerpen', '34.91 m', '561', 1), ('Vijfkamp Mannen - 200 meter', '28.18 s', '527', 1), ('Vijfkamp Mannen - Discuswerpen', '32.70 m', '551', 1), ('Vijfkamp Mannen - 1500 meter', '4:59.19', '487', 1), ('Tienkamp - 100 meter', '14.32 s', '443', 1), ('Tienkamp - Verspringen', '3.31 m', '517', 1), ('Tienkamp - Kogelstoten', '8.46 m', '479', 1), ('Tienkamp - Hoogspringen', '0.86 m', '511', 1), ('Tienkamp - 400 meter', '1:03.84', '512', 1), ('Tienkamp - 110 meter horden', '21.26 s', '501', 1), ('Tienkamp - Discuswerpen', '31.10 m', '524', 1), ('Tienkamp - Polsstokhoogspringen', '2.25 m', '474', 1), ('Tienkamp - Speerwerpen', '34.64 m', '556', 1), ('Tienkamp - 1500 meter', '5:04.28', '436', 1), ('Vijfkamp Mannen', '2659 p', '532', 1), ('Tienkamp', '4953 p', '495', 1)]",True,15,3,1,1,2,10,12,6,7
Onbekend,Horta Hilário,5587433,19,Portugal,Man,610,Werpers,17,1,15,182,86,"[('Kogelstoten', '7.77 m', '12', 0), ('Discuswerpen', '26.81 m', '44', 0), ('Kogelslingeren', '26.86 m', '12', 0), ('Speerwerpen', '30.41 m', '93', 0)]",True,10,6,1,2,1,3,8,7,7
Kogelstoten,Guterres Teodósio,5590119,20,Portugal,Man,910,Werpers,17,2,15,179,85,"[('Kogelstoten', '7.98 m', '28', 0), ('Discuswerpen', '28.43 m', '81', 0), ('Kogelslingeren', '27.93 m', '36', 0), ('Speerwerpen', '30.36 m', '92', 0)]",True,9,7,3,3,2,2,5,7,9
Vijfkamp Mannen,Rodríguez Vicente,5171065,30,El Salvador,Man,7670,Meerkampers,20,11,18,186,90,"[('Vijfkamp Mannen - Verspringen', '4.46 m', '697', 1), ('Vijfkamp Mannen - Speerwerpen', '48.76 m', '783', 1), ('Vijfkamp Mannen - 200 meter', '24.76 s', '888', 1), ('Vijfkamp Mannen - Discuswerpen', '40.61 m', '685', 1), ('Vijfkamp Mannen - 1500 meter', '4:34.38', '737', 1), ('Tienkamp - 100 meter', '12.40 s', '853', 1), ('Tienkamp - Verspringen', '4.39 m', '686', 1), ('Tienkamp - Kogelstoten', '11.60 m', '657', 1), ('Tienkamp - Hoogspringen', '0.91 m', '541', 1), ('Tienkamp - 400 meter', '55.93 s', '882', 1), ('Tienkamp - 110 meter horden', '19.21 s', '790', 1), ('Tienkamp - Discuswerpen', '38.91 m', '656', 1), ('Tienkamp - Polsstokhoogspringen', '2.43 m', '512', 1), ('Tienkamp - Speerwerpen', '48.51 m', '779', 1), ('Tienkamp - 1500 meter', '4:37.28', '708', 1), ('Vijfkamp Mannen', '3790 p', '758', 1), ('Tienkamp', '7064 p', '706', 1)]",False,9,10,3,13,3,2,6,8,12
5.000 meter,Bos Jelte,5207999,29,Nederland,Man,19600,Langeafstandslopers,20,10,17,168,64,"[('5.000 meter', '15:07.04', '942', 0), ('10.000 meter', '35:01.42', '932', 0), ('Marathon', '2h:22:51.12', '979', 0)]",False,12,2,18,10,0,2,2,12,10
3.000 meter steeplechase,Dudás Töhötöm,5551691,18,Magyarország,Man,2800,Middenafstandslopers,20,3,19,190,99,"[('800 meter', '2:20.81', '748', 0), ('1.500 meter', '4:39.73', '742', 0), ('3.000 meter steeplechase', '13:47.82', '768', 0)]",True,16,3,12,7,2,1,1,7,6
50 km snelwandelen,Bottiglieri Giovanna,5257558,27,Italia,Vrouw,31530,Snelwandelaars,20,7,19,173,74,"[('10 km snelwandelen', '59:24.68', '959', 0), ('20 km snelwandelen', '1h:57:36.36', '976', 0), ('50 km snelwandelen', '4h:38:10.36', '1035', 0)]",True,16,2,20,2,7,0,2,7,10
50 km snelwandelen,Maes Sofie,5244613,27,België,Vrouw,23350,Snelwandelaars,20,7,16,162,62,"[('10 km snelwandelen', '58:49.98', '981', 0), ('20 km snelwandelen', '1h:57:36.18', '976', 0), ('50 km snelwandelen', '4h:40:56.85', '1012', 0)]",True,18,3,19,2,2,3,3,10,13
Tienkamp,Spanò Leopoldo,5186265,29,Italia,Man,17520,Meerkampers,20,8,18,182,80,"[('Vijfkamp Mannen - Verspringen', '5.29 m', '827', 1), ('Vijfkamp Mannen - Speerwerpen', '42.18 m', '678', 1), ('Vijfkamp Mannen - 200 meter', '24.13 s', '954', 1), ('Vijfkamp Mannen - Discuswerpen', '33.90 m', '571', 1), ('Vijfkamp Mannen - 1500 meter', '4:33.18', '749', 1), ('Tienkamp - 100 meter', '12.02 s', '934', 1), ('Tienkamp - Verspringen', '5.27 m', '824', 1), ('Tienkamp - Kogelstoten', '10.05 m', '569', 1), ('Tienkamp - Hoogspringen', '1.02 m', '607', 1), ('Tienkamp - 400 meter', '52.98 s', '1020', 1), ('Tienkamp - 110 meter horden', '18.44 s', '899', 1), ('Tienkamp - Discuswerpen', '34.59 m', '583', 1), ('Tienkamp - Polsstokhoogspringen', '2.91 m', '613', 1), ('Tienkamp - Speerwerpen', '41.77 m', '671', 1), ('Tienkamp - 1500 meter', '4:30.79', '773', 1), ('Vijfkamp Mannen', '3779 p', '756', 1), ('Tienkamp', '7493 p', '749', 1)]",True,20,10,1,18,5,4,1,9,8
Vijfkamp Mannen,Kaliotis Arximidis,5205462,29,Hellas,Man,8720,Meerkampers,19,7,20,170,75,"[('Vijfkamp Mannen - Verspringen', '5.37 m', '839', 1), ('Vijfkamp Mannen - Speerwerpen', '33.78 m', '543', 1), ('Vijfkamp Mannen - 200 meter', '24.31 s', '935', 1), ('Vijfkamp Mannen - Discuswerpen', '27.28 m', '460', 1), ('Vijfkamp Mannen - 1500 meter', '4:20.03', '881', 1), ('Tienkamp - 100 meter', '12.64 s', '802', 1), ('Tienkamp - Verspringen', '5.14 m', '803', 1), ('Tienkamp - Kogelstoten', '7.36 m', '416', 1), ('Tienkamp - Hoogspringen', '1.01 m', '601', 1), ('Tienkamp - 400 meter', '55.70 s', '892', 1), ('Tienkamp - 110 meter horden', '18.84 s', '843', 1), ('Tienkamp - Discuswerpen', '26.71 m', '450', 1), ('Tienkamp - Polsstokhoogspringen', '2.88 m', '607', 1), ('Tienkamp - Speerwerpen', '33.50 m', '538', 1), ('Tienkamp - 1500 meter', '4:21.99', '862', 1), ('Vijfkamp Mannen', '3658 p', '732', 1), ('Tienkamp', '6814 p', '681', 1)]",True,18,7,8,15,3,7,0,9,10
Onbekend,Michel Rolf Jürgen,5575922,18,Deutschland,Man,2080,Langeafstandslopers,20,2,17,187,81,"[('5.000 meter', '17:00.52', '651', 0), ('10.000 meter', '40:03.84', '596', 0), ('Marathon', '2h:41:48.69', '676', 0)]",True,16,2,10,8,3,1,4,8,9
400 meter,Schiebler Lars,5565959,18,Deutschland,Man,2910,Sprinters,20,2,18,190,102,"[('100 meter', '13.31 s', '717', 0), ('200 meter', '26.75 s', '741', 0), ('400 meter', '58.76 s', '812', 0), ('110 meter horden', '20.35 s', '730', 0), ('400 meter horden', '1:08.94', '808', 0)]",True,16,4,5,11,3,3,3,9,9
Onbekend,Koenig Alena,5535988,18,Deutschland,Vrouw,2200,Sprinters,20,2,17,170,79,"[('100 meter', '14.33 s', '741', 0), ('200 meter', '28.43 s', '719', 0), ('400 meter', '1:04.95', '767', 0), ('100 meter horden', '20.28 s', '770', 0), ('400 meter horden', '1:15.16', '804', 0)]",True,14,6,1,10,3,1,3,9,9
Onbekend,Herrlich Peer,5597792,18,Deutschland,Man,1700,Middenafstandslopers,17,2,18,165,73,"[('800 meter', '2:20.75', '749', 0), ('1.500 meter', '4:40.88', '732', 0), ('3.000 meter steeplechase', '13:56.37', '742', 0)]",True,7,1,11,8,0,3,2,7,5
Onbekend,Korzeniowski Władysław,5559590,18,Polska,Man,1930,Middenafstandslopers,20,2,17,177,83,"[('800 meter', '2:20.34', '757', 0), ('1.500 meter', '4:39.85', '741', 0), ('3.000 meter steeplechase', '13:53.88', '750', 0)]",True,7,1,9,10,2,1,1,5,9
Onbekend,Marquardt Heinrich,5579254,18,Deutschland,Man,2210,Middenafstandslopers,20,2,16,188,98,"[('800 meter', '2:19.02', '780', 0), ('1.500 meter', '4:39.48', '744', 0), ('3.000 meter steeplechase', '13:51.13', '758', 0)]",True,15,4,9,10,1,7,1,9,8
3.000 meter steeplechase,Padovani Brigitta,5566658,18,Italia,Vrouw,1780,Middenafstandslopers,20,2,17,185,87,"[('800 meter', '2:36.61', '694', 0), ('1.500 meter', '5:18.12', '651', 0), ('3.000 meter steeplechase', '16:42.93', '738', 0)]",True,18,3,8,7,6,2,3,9,8
Onbekend,Fernandes Jaron,5593652,18,Deutschland,Man,1740,Langeafstandslopers,16,2,15,179,83,"[('5.000 meter', '17:12.90', '619', 0), ('10.000 meter', '39:30.78', '632', 0), ('Marathon', '2h:42:23.63', '666', 0)]",True,6,2,11,8,3,1,1,9,5
Onbekend,Biedebach Bettina,5546976,18,Deutschland,Vrouw,3760,Langeafstandslopers,20,2,15,175,64,"[('5.000 meter', '19:09.49', '759', 0), ('10.000 meter', '41:46.01', '753', 0), ('Marathon', '2h:54:39.53', '802', 0)]",True,7,1,12,9,4,2,3,10,8
20 km snelwandelen,Lennon Riley,5568205,18,Great Britain,Man,2860,Snelwandelaars,20,2,19,189,78,"[('10 km snelwandelen', '59:32.38', '732', 0), ('20 km snelwandelen', '1h:55:45.16', '743', 0), ('50 km snelwandelen', '4h:54:45.79', '694', 0)]",True,17,1,11,3,3,0,1,9,9
Onbekend,Wengler Tim,5614098,18,Deutschland,Man,1620,Snelwandelaars,16,1,16,176,82,"[('10 km snelwandelen', '1h:01:06.57', '665', 0), ('20 km snelwandelen', '1h:59:02.98', '671', 0), ('50 km snelwandelen', '5h:01:51.96', '632', 0)]",True,10,1,11,2,2,0,1,7,7
Hinkstapspringen,Glötter Marlies,5554307,18,Deutschland,Vrouw,1940,Springers,20,3,16,175,80,"[('Hoogspringen', '1.02 m', '303', 0), ('Polsstokhoogspringen', '2.42 m', '340', 0), ('Verspringen', '3.31 m', '303', 0), ('Hinkstapspringen', '6.83 m', '335', 0)]",True,12,0,1,3,10,10,1,7,7
Onbekend,Spitzauer Lana,5535987,18,Deutschland,Vrouw,2510,Springers,20,2,15,184,88,"[('Hoogspringen', '0.98 m', '268', 0), ('Polsstokhoogspringen', '2.18 m', '250', 0), ('Verspringen', '3.21 m', '277', 0), ('Hinkstapspringen', '5.96 m', '219', 0)]",True,15,3,3,2,5,12,2,8,8
Polsstokhoogspringen,Zhukov Stepan,5608165,19,Belarus,Man,1990,Springers,19,2,18,178,80,"[('Hoogspringen', '1.12 m', '306', 0), ('Polsstokhoogspringen', '3.13 m', '327', 0), ('Verspringen', '4.17 m', '324', 0), ('Hinkstapspringen', '8.54 m', '322', 0)]",True,6,0,2,2,11,10,2,5,8
Onbekend,Kloppa Yves,5603009,18,Deutschland,Man,2420,Werpers,19,1,15,193,98,"[('Kogelstoten', '11.52 m', '296', 0), ('Discuswerpen', '36.34 m', '264', 0), ('Kogelslingeren', '36.75 m', '230', 0), ('Speerwerpen', '39.17 m', '286', 0)]",True,11,12,2,3,2,2,10,6,4
Onbekend,Weiser Anja,5607932,18,Deutschland,Vrouw,1930,Werpers,20,1,15,178,83,"[('Kogelstoten', '10.21 m', '238', 0), ('Discuswerpen', '34.59 m', '236', 0), ('Kogelslingeren', '30.09 m', '190', 0), ('Speerwerpen', '27.89 m', '230', 0)]",True,10,12,3,3,1,1,8,6,5
Onbekend,Mitscherlich Dominic,5549491,18,Deutschland,Man,1130,Meerkampers,20,2,18,186,96,"[('Vijfkamp Mannen - Verspringen', '3.38 m', '528', 1), ('Vijfkamp Mannen - Speerwerpen', '34.43 m', '553', 1), ('Vijfkamp Mannen - 200 meter', '27.81 s', '566', 1), ('Vijfkamp Mannen - Discuswerpen', '30.18 m', '509', 1), ('Vijfkamp Mannen - 1500 meter', '4:58.39', '495', 1), ('Tienkamp - 100 meter', '13.76 s', '563', 1), ('Tienkamp - Verspringen', '3.32 m', '519', 1), ('Tienkamp - Kogelstoten', '9.21 m', '521', 1), ('Tienkamp - Hoogspringen', '0.87 m', '517', 1), ('Tienkamp - 400 meter', '1:01.21', '635', 1), ('Tienkamp - 110 meter horden', '20.96 s', '544', 1), ('Tienkamp - Discuswerpen', '30.79 m', '519', 1), ('Tienkamp - Polsstokhoogspringen', '2.27 m', '478', 1), ('Tienkamp - Speerwerpen', '33.60 m', '540', 1), ('Tienkamp - 1500 meter', '4:57.43', '505', 1), ('Vijfkamp Mannen', '2651 p', '530', 1), ('Tienkamp', '5341 p', '534', 1)]",True,8,9,3,4,3,7,3,7,8
Zevenkamp,Esters Selina,5526944,19,Deutschland,Vrouw,1750,Meerkampers,20,3,17,186,87,"[('Vijfkamp Vrouwen - 100 meter horden', '20.86 s', '663', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.67 m', '438', 1), ('Vijfkamp Vrouwen - Kogelstoten', '9.28 m', '546', 1), ('Vijfkamp Vrouwen - Verspringen', '2.59 m', '498', 1), ('Vijfkamp Vrouwen - 800 meter', '2:41.42', '634', 1), ('Zevenkamp - 100 meter horden', '20.54 s', '707', 1), ('Zevenkamp - Hoogspringen', '0.68 m', '445', 1), ('Zevenkamp - Kogelstoten', '9.85 m', '579', 1), ('Zevenkamp - 200 meter', '28.03 s', '657', 1), ('Zevenkamp - Verspringen', '2.66 m', '511', 1), ('Zevenkamp - Speerwerpen', '30.23 m', '637', 1), ('Zevenkamp - 800 meter', '2:36.46', '722', 1), ('Vijfkamp Vrouwen', '2779 p', '556', 1), ('Zevenkamp', '4258 p', '608', 1)]",True,6,11,3,7,3,2,3,8,7
Vijfkamp Vrouwen,Rudi Elif,5508225,19,Deutschland,Vrouw,1840,Meerkampers,20,3,18,183,88,"[('Vijfkamp Vrouwen - 100 meter horden', '19.78 s', '810', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.85 m', '556', 1), ('Vijfkamp Vrouwen - Kogelstoten', '8.02 m', '471', 1), ('Vijfkamp Vrouwen - Verspringen', '3.18 m', '611', 1), ('Vijfkamp Vrouwen - 800 meter', '2:31.62', '808', 1), ('Zevenkamp - 100 meter horden', '20.40 s', '726', 1), ('Zevenkamp - Hoogspringen', '0.81 m', '530', 1), ('Zevenkamp - Kogelstoten', '8.06 m', '474', 1), ('Zevenkamp - 200 meter', '28.17 s', '643', 1), ('Zevenkamp - Verspringen', '3.16 m', '607', 1), ('Zevenkamp - Speerwerpen', '27.51 m', '580', 1), ('Zevenkamp - 800 meter', '2:35.25', '744', 1), ('Vijfkamp Vrouwen', '3256 p', '651', 1), ('Zevenkamp', '4304 p', '615', 1)]",True,16,7,8,8,4,6,3,9,7
