Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2,Discipline,Resultaat,Punten Resultaat,Week
Onbekend,Guidetti Fausto,5543314,17,Italia,Man,1210,Sprinters,20,2,15,179,92,False,6,4,2,10,3,1,3,6,8,110 meter horden,20.45 s,717,10
Onbekend,Guidetti Fausto,5543314,17,Italia,Man,1210,Sprinters,20,2,15,179,92,False,6,4,2,10,3,1,3,6,8,400 meter horden,1:10.13,765,10
Onbekend,Guidicelli Ciliane,5661663,17,Brasil,Vrouw,1230,Snelwandelaars,19,1,14,158,55,False,12,0,11,4,1,0,7,6,5,10 km snelwandelen,1h:08:07.35,620,10
Onbekend,Guidicelli Ciliane,5661663,17,Brasil,Vrouw,1230,Snelwandelaars,19,1,14,158,55,False,12,0,11,4,1,0,7,6,5,20 km snelwandelen,2h:16:22.43,610,10
Onbekend,Guidicelli Ciliane,5661663,17,Brasil,Vrouw,1230,Snelwandelaars,19,1,14,158,55,False,12,0,11,4,1,0,7,6,5,50 km snelwandelen,5h:36:30.05,566,10
Verspringen,Guido Ivan,5184534,34,Italia,Man,6150,Springers,19,8,15,189,85,False,19,0,0,0,7,9,0,12,11,Hoogspringen,1.20 m,369,10
Verspringen,Guido Ivan,5184534,34,Italia,Man,6150,Springers,19,8,15,189,85,False,19,0,0,0,7,9,0,12,11,Polsstokhoogspringen,3.13 m,327,10
Verspringen,Guido Ivan,5184534,34,Italia,Man,6150,Springers,19,8,15,189,85,False,19,0,0,0,7,9,0,12,11,Verspringen,4.23 m,337,10
Verspringen,Guido Ivan,5184534,34,Italia,Man,6150,Springers,19,8,15,189,85,False,19,0,0,0,7,9,0,12,11,Hinkstapspringen,8.42 m,309,10
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,False,20,3,3,4,3,3,1,5,7,100 meter,14.30 s,527,10
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,False,20,3,3,4,3,3,1,5,7,200 meter,28.52 s,574,10
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,False,20,3,3,4,3,3,1,5,7,400 meter,1:03.26,624,10
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,False,20,3,3,4,3,3,1,5,7,110 meter horden,21.54 s,581,10
Onbekend,Guiel Robert,5643978,17,Canada,Man,1290,Sprinters,20,1,16,188,91,False,20,3,3,4,3,3,1,5,7,400 meter horden,1:13.40,648,10
Onbekend,Guillot François,5603214,18,France,Man,1410,Werpers,19,1,18,171,77,False,9,2,3,1,1,1,11,7,8,Kogelstoten,6.48 m,0,10
Onbekend,Guillot François,5603214,18,France,Man,1410,Werpers,19,1,18,171,77,False,9,2,3,1,1,1,11,7,8,Discuswerpen,25.69 m,18,10
Onbekend,Guillot François,5603214,18,France,Man,1410,Werpers,19,1,18,171,77,False,9,2,3,1,1,1,11,7,8,Kogelslingeren,24.69 m,0,10
Onbekend,Guillot François,5603214,18,France,Man,1410,Werpers,19,1,18,171,77,False,9,2,3,1,1,1,11,7,8,Speerwerpen,29.21 m,67,10
3.000 meter steeplechase,Gulbis Egils,5004991,36,Latvija,Man,3770,Middenafstandslopers,17,13,14,169,60,False,17,0,7,7,0,0,0,9,10,800 meter,2:21.20,741,10
3.000 meter steeplechase,Gulbis Egils,5004991,36,Latvija,Man,3770,Middenafstandslopers,17,13,14,169,60,False,17,0,7,7,0,0,0,9,10,1.500 meter,4:37.51,762,10
3.000 meter steeplechase,Gulbis Egils,5004991,36,Latvija,Man,3770,Middenafstandslopers,17,13,14,169,60,False,17,0,7,7,0,0,0,9,10,3.000 meter steeplechase,13:47.35,769,10
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,False,8,10,2,12,4,0,3,10,9,100 meter,12.71 s,832,10
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,False,8,10,2,12,4,0,3,10,9,200 meter,25.03 s,903,10
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,False,8,10,2,12,4,0,3,10,9,400 meter,56.83 s,893,10
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,False,8,10,2,12,4,0,3,10,9,110 meter horden,19.61 s,822,10
200 meter,Gunn David,5390109,22,Great Britain,Man,3770,Sprinters,20,4,16,172,80,False,8,10,2,12,4,0,3,10,9,400 meter horden,1:06.84,883,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen - Verspringen,4.18 m,653,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen - Speerwerpen,29.74 m,478,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen - 200 meter,27.39 s,610,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen - Discuswerpen,25.84 m,435,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen - 1500 meter,4:52.00,559,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - 100 meter,13.49 s,620,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Verspringen,4.13 m,645,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Kogelstoten,7.23 m,409,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Hoogspringen,0.99 m,589,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - 400 meter,1:00.93,648,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - 110 meter horden,20.44 s,617,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Discuswerpen,26.28 m,443,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Polsstokhoogspringen,2.46 m,518,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - Speerwerpen,30.75 m,494,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp - 1500 meter,4:56.57,513,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Vijfkamp Mannen,2735 p,547,10
Onbekend,Guo Wenbing,5605604,17,China,Man,1590,Meerkampers,14,1,17,179,84,False,7,6,2,8,1,10,4,5,8,Tienkamp,5496 p,550,10
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2510,Springers,20,2,14,163,65,False,20,2,2,10,4,10,1,8,5,Hoogspringen,0.86 m,102,10
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2510,Springers,20,2,14,163,65,False,20,2,2,10,4,10,1,8,5,Polsstokhoogspringen,2.39 m,112,10
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2510,Springers,20,2,14,163,65,False,20,2,2,10,4,10,1,8,5,Verspringen,4.02 m,292,10
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2510,Springers,20,2,14,163,65,False,20,2,2,10,4,10,1,8,5,Hinkstapspringen,6.68 m,126,10
Onbekend,Gurpegui Koldo,5536464,17,España,Man,610,Werpers,20,2,16,185,94,False,9,1,3,5,2,4,9,6,7,Kogelstoten,6.28 m,0,10
Onbekend,Gurpegui Koldo,5536464,17,España,Man,610,Werpers,20,2,16,185,94,False,9,1,3,5,2,4,9,6,7,Discuswerpen,23.30 m,0,10
Onbekend,Gurpegui Koldo,5536464,17,España,Man,610,Werpers,20,2,16,185,94,False,9,1,3,5,2,4,9,6,7,Kogelslingeren,23.95 m,0,10
Onbekend,Gurpegui Koldo,5536464,17,España,Man,610,Werpers,20,2,16,185,94,False,9,1,3,5,2,4,9,6,7,Speerwerpen,29.67 m,77,10
Onbekend,Guseva Anfisa,5594687,17,Belarus,Vrouw,2050,Langeafstandslopers,17,1,15,174,75,False,7,2,12,3,1,5,3,6,7,5.000 meter,20:24.91,594,10
Onbekend,Guseva Anfisa,5594687,17,Belarus,Vrouw,2050,Langeafstandslopers,17,1,15,174,75,False,7,2,12,3,1,5,3,6,7,10.000 meter,43:48.98,629,10
Onbekend,Guseva Anfisa,5594687,17,Belarus,Vrouw,2050,Langeafstandslopers,17,1,15,174,75,False,7,2,12,3,1,5,3,6,7,Marathon,3h:05:38.99,647,10
800 meter,Gussago Isabella,4923865,34,Italia,Vrouw,39780,Middenafstandslopers,20,13,13,176,69,False,20,0,19,19,0,0,0,9,9,800 meter,2:14.91,1051,10
800 meter,Gussago Isabella,4923865,34,Italia,Vrouw,39780,Middenafstandslopers,20,13,13,176,69,False,20,0,19,19,0,0,0,9,9,1.500 meter,4:31.63,1033,10
800 meter,Gussago Isabella,4923865,34,Italia,Vrouw,39780,Middenafstandslopers,20,13,13,176,69,False,20,0,19,19,0,0,0,9,9,3.000 meter steeplechase,15:01.31,995,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen - Verspringen,2.72 m,425,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen - Speerwerpen,31.68 m,509,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen - 200 meter,27.61 s,587,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen - Discuswerpen,28.72 m,484,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen - 1500 meter,4:58.72,492,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - 100 meter,13.81 s,552,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Verspringen,2.75 m,430,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Kogelstoten,7.89 m,446,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Hoogspringen,0.52 m,309,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - 400 meter,1:00.83,652,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - 110 meter horden,21.01 s,537,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Discuswerpen,29.64 m,500,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Polsstokhoogspringen,1.62 m,341,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - Speerwerpen,32.21 m,517,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp - 1500 meter,4:57.52,504,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Vijfkamp Mannen,2497 p,499,10
Onbekend,Gusteri Valter,5659461,17,Italia,Man,1290,Meerkampers,12,1,17,178,74,False,19,7,1,6,2,1,8,6,7,Tienkamp,4788 p,479,10
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,19,1,14,173,76,False,8,3,8,7,2,3,3,9,7,5.000 meter,17:27.70,581,10
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,19,1,14,173,76,False,8,3,8,7,2,3,3,9,7,10.000 meter,40:41.31,554,10
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,19,1,14,173,76,False,8,3,8,7,2,3,3,9,7,Marathon,2h:46:22.77,602,10
5.000 meter,Guy Andrea,5508824,29,United States,Vrouw,2160,Langeafstandslopers,20,4,16,175,78,False,17,1,9,8,4,2,1,4,10,5.000 meter,19:54.47,661,10
5.000 meter,Guy Andrea,5508824,29,United States,Vrouw,2160,Langeafstandslopers,20,4,16,175,78,False,17,1,9,8,4,2,1,4,10,10.000 meter,44:18.64,600,10
5.000 meter,Guy Andrea,5508824,29,United States,Vrouw,2160,Langeafstandslopers,20,4,16,175,78,False,17,1,9,8,4,2,1,4,10,Marathon,3h:06:07.79,640,10
Onbekend,Guy Julian,5565925,17,Switzerland,Man,1610,Middenafstandslopers,20,3,15,191,100,False,14,0,9,10,2,2,0,5,6,800 meter,2:23.88,693,10
Onbekend,Guy Julian,5565925,17,Switzerland,Man,1610,Middenafstandslopers,20,3,15,191,100,False,14,0,9,10,2,2,0,5,6,1.500 meter,4:43.72,706,10
Onbekend,Guy Julian,5565925,17,Switzerland,Man,1610,Middenafstandslopers,20,3,15,191,100,False,14,0,9,10,2,2,0,5,6,3.000 meter steeplechase,14:08.66,705,10
Onbekend,Guzmán Enriqueta,5597669,17,España,Vrouw,460,Werpers,20,2,14,177,77,False,8,3,0,7,4,2,7,7,6,Kogelstoten,5.86 m,0,10
Onbekend,Guzmán Enriqueta,5597669,17,España,Vrouw,460,Werpers,20,2,14,177,77,False,8,3,0,7,4,2,7,7,6,Discuswerpen,23.26 m,0,10
Onbekend,Guzmán Enriqueta,5597669,17,España,Vrouw,460,Werpers,20,2,14,177,77,False,8,3,0,7,4,2,7,7,6,Kogelslingeren,20.98 m,0,10
Onbekend,Guzmán Enriqueta,5597669,17,España,Vrouw,460,Werpers,20,2,14,177,77,False,8,3,0,7,4,2,7,7,6,Speerwerpen,22.04 m,61,10
Onbekend,Gwóźdź Teresa,5521281,19,Polska,Vrouw,710,Middenafstandslopers,20,1,14,170,66,False,16,3,9,4,3,1,1,4,5,800 meter,2:45.92,541,10
Onbekend,Gwóźdź Teresa,5521281,19,Polska,Vrouw,710,Middenafstandslopers,20,1,14,170,66,False,16,3,9,4,3,1,1,4,5,1.500 meter,5:23.86,603,10
Onbekend,Gwóźdź Teresa,5521281,19,Polska,Vrouw,710,Middenafstandslopers,20,1,14,170,66,False,16,3,9,4,3,1,1,4,5,3.000 meter steeplechase,17:29.69,620,10
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,False,15,2,0,13,11,0,0,8,8,100 meter,13.19 s,740,10
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,False,15,2,0,13,11,0,0,8,8,200 meter,26.37 s,777,10
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,False,15,2,0,13,11,0,0,8,8,400 meter,57.87 s,849,10
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,False,15,2,0,13,11,0,0,8,8,110 meter horden,19.51 s,834,10
400 meter horden,Haad Xerome,4993832,35,Colombia,Man,6090,Sprinters,20,12,13,170,62,False,15,2,0,13,11,0,0,8,8,400 meter horden,1:05.44,933,10
10.000 meter,Hainaut Siebe,4979648,35,België,Man,10020,Langeafstandslopers,19,14,16,169,64,False,19,6,14,7,0,0,0,10,7,5.000 meter,15:54.17,821,10
10.000 meter,Hainaut Siebe,4979648,35,België,Man,10020,Langeafstandslopers,19,14,16,169,64,False,19,6,14,7,0,0,0,10,7,10.000 meter,36:00.27,866,10
10.000 meter,Hainaut Siebe,4979648,35,België,Man,10020,Langeafstandslopers,19,14,16,169,64,False,19,6,14,7,0,0,0,10,7,Marathon,2h:29:57.33,866,10
Onbekend,Halamíčková Silvia,5666223,17,Česká republika,Vrouw,1030,Werpers,12,1,15,176,68,False,18,9,0,2,3,1,3,5,4,Kogelstoten,6.94 m,0,10
Onbekend,Halamíčková Silvia,5666223,17,Česká republika,Vrouw,1030,Werpers,12,1,15,176,68,False,18,9,0,2,3,1,3,5,4,Discuswerpen,24.94 m,9,10
Onbekend,Halamíčková Silvia,5666223,17,Česká republika,Vrouw,1030,Werpers,12,1,15,176,68,False,18,9,0,2,3,1,3,5,4,Kogelslingeren,20.75 m,0,10
Onbekend,Halamíčková Silvia,5666223,17,Česká republika,Vrouw,1030,Werpers,12,1,15,176,68,False,18,9,0,2,3,1,3,5,4,Speerwerpen,19.64 m,0,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen - 100 meter horden,22.42 s,451,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen - Hoogspringen,0.23 m,150,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen - Kogelstoten,1.72 m,101,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen - Verspringen,1.13 m,217,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen - 800 meter,2:48.03,517,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - 100 meter horden,22.48 s,443,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - Hoogspringen,0.23 m,150,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - Kogelstoten,1.77 m,104,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - 200 meter,31.49 s,306,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - Verspringen,1.11 m,213,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - Speerwerpen,8.21 m,173,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp - 800 meter,2:48.18,514,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Vijfkamp Vrouwen,1436 p,287,10
Onbekend,Hálfdanardóttir Valný,5633905,17,Ísland,Vrouw,1050,Meerkampers,19,1,9,159,58,False,7,2,10,3,4,1,2,7,5,Zevenkamp,1903 p,272,10
Onbekend,Halla Erwin,5608312,17,Österreich,Man,1150,Springers,17,3,17,190,97,False,6,3,3,3,9,8,2,8,7,Hoogspringen,1.07 m,267,10
Onbekend,Halla Erwin,5608312,17,Österreich,Man,1150,Springers,17,3,17,190,97,False,6,3,3,3,9,8,2,8,7,Polsstokhoogspringen,2.72 m,208,10
Onbekend,Halla Erwin,5608312,17,Österreich,Man,1150,Springers,17,3,17,190,97,False,6,3,3,3,9,8,2,8,7,Verspringen,3.77 m,238,10
Onbekend,Halla Erwin,5608312,17,Österreich,Man,1150,Springers,17,3,17,190,97,False,6,3,3,3,9,8,2,8,7,Hinkstapspringen,7.54 m,216,10
Onbekend,Hallin Malin,5521374,18,Sverige,Vrouw,3030,Springers,20,2,15,169,75,False,10,5,0,2,6,13,3,5,7,Hoogspringen,0.94 m,234,10
Onbekend,Hallin Malin,5521374,18,Sverige,Vrouw,3030,Springers,20,2,15,169,75,False,10,5,0,2,6,13,3,5,7,Polsstokhoogspringen,2.22 m,265,10
Onbekend,Hallin Malin,5521374,18,Sverige,Vrouw,3030,Springers,20,2,15,169,75,False,10,5,0,2,6,13,3,5,7,Verspringen,3.09 m,245,10
Onbekend,Hallin Malin,5521374,18,Sverige,Vrouw,3030,Springers,20,2,15,169,75,False,10,5,0,2,6,13,3,5,7,Hinkstapspringen,6.09 m,236,10
Onbekend,Halmen Klaas,5659491,17,Deutschland,Man,1770,Middenafstandslopers,14,1,15,178,79,False,15,1,10,8,3,2,3,9,5,800 meter,2:22.15,724,10
Onbekend,Halmen Klaas,5659491,17,Deutschland,Man,1770,Middenafstandslopers,14,1,15,178,79,False,15,1,10,8,3,2,3,9,5,1.500 meter,4:43.15,711,10
Onbekend,Halmen Klaas,5659491,17,Deutschland,Man,1770,Middenafstandslopers,14,1,15,178,79,False,15,1,10,8,3,2,3,9,5,3.000 meter steeplechase,13:59.76,732,10
Onbekend,Halvari Robin,5603125,17,Suomi,Man,1360,Springers,20,1,15,169,77,False,19,2,6,4,3,8,2,7,8,Hoogspringen,0.86 m,102,10
Onbekend,Halvari Robin,5603125,17,Suomi,Man,1360,Springers,20,1,15,169,77,False,19,2,6,4,3,8,2,7,8,Polsstokhoogspringen,2.38 m,110,10
Onbekend,Halvari Robin,5603125,17,Suomi,Man,1360,Springers,20,1,15,169,77,False,19,2,6,4,3,8,2,7,8,Verspringen,3.53 m,186,10
Onbekend,Halvari Robin,5603125,17,Suomi,Man,1360,Springers,20,1,15,169,77,False,19,2,6,4,3,8,2,7,8,Hinkstapspringen,6.67 m,125,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen - Verspringen,2.23 m,348,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen - Speerwerpen,24.60 m,395,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen - 200 meter,28.50 s,493,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen - Discuswerpen,21.09 m,355,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen - 1500 meter,5:03.09,448,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - 100 meter,14.37 s,433,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Verspringen,2.16 m,337,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Kogelstoten,5.27 m,298,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Hoogspringen,0.51 m,303,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - 400 meter,1:03.20,541,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - 110 meter horden,21.58 s,456,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Discuswerpen,21.15 m,356,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Polsstokhoogspringen,1.41 m,297,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - Speerwerpen,23.76 m,381,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp - 1500 meter,5:05.87,420,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Vijfkamp Mannen,2039 p,408,10
Onbekend,Halvorsen August,5549228,17,Danmark,Man,610,Meerkampers,20,4,17,179,93,False,13,2,1,2,1,1,4,7,8,Tienkamp,3822 p,382,10
Verspringen,Hamdani Sharmaine,4834245,37,Indonesia,Vrouw,11080,Springers,15,18,18,173,68,False,14,0,0,8,5,11,0,7,7,Hoogspringen,1.05 m,329,10
Verspringen,Hamdani Sharmaine,4834245,37,Indonesia,Vrouw,11080,Springers,15,18,18,173,68,False,14,0,0,8,5,11,0,7,7,Polsstokhoogspringen,2.48 m,363,10
Verspringen,Hamdani Sharmaine,4834245,37,Indonesia,Vrouw,11080,Springers,15,18,18,173,68,False,14,0,0,8,5,11,0,7,7,Verspringen,3.94 m,471,10
Verspringen,Hamdani Sharmaine,4834245,37,Indonesia,Vrouw,11080,Springers,15,18,18,173,68,False,14,0,0,8,5,11,0,7,7,Hinkstapspringen,7.13 m,375,10
Onbekend,Hamel Calista,5536411,17,France,Vrouw,110,Springers,20,3,16,175,83,False,8,2,1,2,4,1,3,5,5,Hoogspringen,0.45 m,0,10
